subject_id,time_elapsed,gender,age,understood,pass_attention,comments
5ddae85b393bd3a44d7cbaaa,1039685,female,41,yes,True,            
5e1b299528c70235eeed62ef,1929414,male,34,yes,False,            
5e2b3e22a8f85318c2429121,904474,female,28,yes,True,            
5e40a082f333ca2ec829e200,852878,female,34,yes,True,            
5e41604a69052239b7739deb,626163,female,35,yes,True,            
5e6734d8c93b304c33653171,664245,male,39,yes,True,            
5e70e4309b339b03acc24159,568472,male,25,yes,True,           None 
5e742af79064483aedad296c,1030825,male,51,yes,True,            
5e89ce643ac81466c24cb5d8,764006,nonconforming,33,yes,True,            
5e8a79496a7800724c1df04b,879011,male,20,yes,True,            
5ea4c1cb7a313648ab349f3d,433993,male,40,yes,True,            
5eb4d812d25d2534cacd8c68,2269794,female,25,yes,True,            
5ed0091bd374190b9b04045d,1200691,male,31,yes,True,       I have no other comments.     
5ee3fbb98976fc0f59fe2939,1575794,male,23,yes,True,            
5eed8bec94fa2f1be77c189a,377927,female,27,yes,True,            
5f4d1371c20934977e621ac3,714451,female,41,yes,True,            
5f5c4b9c062e0f43a15ed050,898311,male,30,yes,True,            
5f888877136ad50208b48b47,1311247,male,23,yes,True,            
5faef7fc4c8b22101ada3d1f,328668,female,18,yes,False,            no
5fbd057ea95c7102638685d5,1086795,female,30,yes,True,            
5fc2c0cfdb80f9025c6b4810,2241125,female,33,yes,True,            no comments
5fe821174cfb7d1f5b64e0c3,703422,male,22,yes,True,            
5fee2749ad8fba1104bd0f5b,865221,female,35,yes,True,            Thank you for including a progress bar at the top. It always makes it easier for me to not rush or get frustrated by not knowing when the study will end.
6060f15cdc1a3c002e38b9a4,592679,male,40,yes,True,            
6068ed51ec587282cd341998,804003,male,33,yes,True,            
608418128f63e731da705bf5,551932,female,46,yes,True,            
6088c08b5db0d7af3daf4b69,3162141,female,42,yes,True,            
60da00bc6e404d9b0a9f576f,927081,female,29,yes,True,            
60ddc7abdf6661b9c294691f,285814,male,35,yes,True,            No
60f71eb315abd11a590fda93,2448896,female,28,yes,True,            
60fdb65690ed7b149bebd1ad,509535,female,28,yes,True,            
60feba907cda681c2cf6cb07,558796,female,29,yes,True,            
60ffa146784103f75aadb045,1527436,male,35,yes,True,      None      
6101930ddd5330f83b898c61,457950,female,22,yes,True,            
610327511cf145114daa0ab6,279072,male,36,yes,False,            
6108179448042313112a0967,435365,female,27,yes,True,            
61084d5606f7f1e9239785a2,653156,male,51,yes,True,            
611d611769a71eb0469ffd6c,843801,female,23,yes,True,            
61267e282a445af9eb95beae,847973,female,36,yes,True,            
612d576fd75b6c46b4cefc6e,1001934,male,50,yes,True,            N/A
612e1df9913c996adb2a42a6,2247826,female,65,yes,True,            
613107a0c7fc3a96a54c7693,667849,male,29,yes,True,            
613589ac6333693e1927fa76,960357,female,40,yes,True,            
613a587c12eb153c16c310c2,1221092,female,34,yes,True,            
6148c992c6bba7885c57750a,531617,male,25,yes,True,            
6150b927614a4f154f311f9d,1996525,female,33,yes,True,Thank you
615880a66bc32302998866d9,850878,female,56,yes,True,            
616b082feb953c8c989b77fa,454661,female,26,yes,True,            
6277cd4fea5f69868617658b,1334285,female,29,yes,False,            I read the last two attention checks and accidentally selected Alice instead of angela
62825aef9d9d5544867a6fc0,546937,female,34,yes,True,            
6298d20b980818fad3ef7562,551822,male,36,yes,True,            
62b1f567d5f22515024421f1,4676909,male,29,yes,True,            
62d06d1b651d6922f62fab9b,707234,male,28,yes,True,            
62dbff5b57bc6f2241a8f5f4,541551,male,35,yes,True,            
62e5ed723490aa324bc05d84,1093618,male,85,yes,True,       none     
6312bdcf64c0abf681b89dd5,708035,male,34,yes,True,            
6317db8020afb4f2e618569c,1349544,male,57,yes,True,            
6330deabf9912c7e44d35a69,666127,male,33,yes,True,         None   
63655d5226651ebb9318f938,2164943,male,37,yes,True,            this was fun
637d4196c70a66e28ecede34,1199527,male,49,yes,True,            
638144b112820e51c06fb151,3155767,male,54,yes,True,            
6387984be099d077b7cd8508,1131006,female,53,yes,False,            
6388fe254da991e17e7535ed,608267,female,57,yes,True,            
6392a6889c3e1137e2f15cfa,1683325,female,26,yes,True,            
63c16f0c495b7a4849e44651,1189845,female,62,yes,True,            
63d13b586b230d231577a44b,1294675,female,35,yes,True,            
63d1458687bb808c5929e352,713945,male,26,yes,True,            
63d14c303699c73fb81300cc,544263,male,41,yes,True,            
63d4228c4477a4a824d0228c,1171342,male,29,yes,True,No!      
63da85a05dcc5a9d931ca267,1120572,male,49,yes,True,            
63ecfdaaab08d13d8a00db85,634301,male,24,yes,True,            
63f82e311d2a2c2002be81f4,750779,male,37,yes,True,      Thank you!      
63fceba525d21052bc1ee390,1813639,male,64,yes,True,            
640b6f6028392f94f4a4938a,2292978,female,34,yes,True,"It's hard to assume what people will do with their level of influence because yes, some people can use it to take advantage or some people know how to use their influence fairly.            "
640efe279750dc59ba3e9fb9,1626179,male,52,yes,False,            
641357bf4ac1d4ead1fcb764,422985,male,39,yes,True,            
644ff5cdfdce8f493ccc6ca9,1413116,female,62,yes,True,            
646347d6f98c9284d0227840,844655,male,51,yes,False,"       no, thanks     "
64668fee9f95265c11ddbc29,431498,male,21,yes,True,            
64788046d0fc88f991d3847c,1533525,male,48,yes,True,            No 
6481b0ad5d54ef1ff2a550f7,2492883,male,54,yes,True,            
