"subject_id","story","likert_rating","strategy","altruistic_status_second"
"038ecddfba7a11699158f7471c3c8223","groceries",7,"alternating","equal"
"038ecddfba7a11699158f7471c3c8223","restaurant",7,"alternating","higher"
"038ecddfba7a11699158f7471c3c8223","group project",4,"repeating","lower"
"038ecddfba7a11699158f7471c3c8223","weekend",6,"alternating","lower"
"038ecddfba7a11699158f7471c3c8223","scheduling",6,"alternating","just_met"
"038ecddfba7a11699158f7471c3c8223","police",5,"alternating","lower"
"038ecddfba7a11699158f7471c3c8223","architects",4,"repeating","higher"
"038ecddfba7a11699158f7471c3c8223","family meals",7,"alternating","equal"
"79f72150d992e3efc5940b8826313cc3","family meals",4,"repeating","lower"
"79f72150d992e3efc5940b8826313cc3","babysitting",5,"repeating","higher"
"79f72150d992e3efc5940b8826313cc3","concerts",6,"alternating","equal"
"79f72150d992e3efc5940b8826313cc3","gifts",7,"alternating","just_met"
"79f72150d992e3efc5940b8826313cc3","housemates",6,"alternating","lower"
"79f72150d992e3efc5940b8826313cc3","feedback",5,"repeating","higher"
"79f72150d992e3efc5940b8826313cc3","groceries",7,"alternating","equal"
"79f72150d992e3efc5940b8826313cc3","weekend",6,"alternating","lower"
"79f72150d992e3efc5940b8826313cc3","fundraising",7,"alternating","higher"
"79f72150d992e3efc5940b8826313cc3","group project",4,"repeating","just_met"
"79f72150d992e3efc5940b8826313cc3","architects",7,"alternating","higher"
"79f72150d992e3efc5940b8826313cc3","coffee",3,"repeating","lower"
"79f72150d992e3efc5940b8826313cc3","restaurant",7,"alternating","just_met"
"79f72150d992e3efc5940b8826313cc3","police",3,"repeating","equal"
"79f72150d992e3efc5940b8826313cc3","scheduling",4,"repeating","just_met"
"79f72150d992e3efc5940b8826313cc3","meeting prep",3,"repeating","equal"
"e3fa6a6bc6aecd3be4dedc233254faad","coffee",4,"repeating","higher"
"e3fa6a6bc6aecd3be4dedc233254faad","groceries",5,"alternating","equal"
"e3fa6a6bc6aecd3be4dedc233254faad","family meals",3,"repeating","equal"
"e3fa6a6bc6aecd3be4dedc233254faad","group project",4,"alternating","lower"
"e3fa6a6bc6aecd3be4dedc233254faad","feedback",3,"repeating","lower"
"e3fa6a6bc6aecd3be4dedc233254faad","concerts",2,"repeating","just_met"
"e3fa6a6bc6aecd3be4dedc233254faad","police",3,"repeating","lower"
"e3fa6a6bc6aecd3be4dedc233254faad","babysitting",4,"alternating","higher"
"e3fa6a6bc6aecd3be4dedc233254faad","fundraising",3,"repeating","higher"
"e3fa6a6bc6aecd3be4dedc233254faad","weekend",2,"repeating","just_met"
"e3fa6a6bc6aecd3be4dedc233254faad","meeting prep",4,"alternating","just_met"
"e3fa6a6bc6aecd3be4dedc233254faad","housemates",NA,"alternating","lower"
"e3fa6a6bc6aecd3be4dedc233254faad","architects",4,"alternating","equal"
"e3fa6a6bc6aecd3be4dedc233254faad","scheduling",4,"alternating","higher"
"e3fa6a6bc6aecd3be4dedc233254faad","gifts",3,"repeating","equal"
"e3fa6a6bc6aecd3be4dedc233254faad","restaurant",4,"alternating","just_met"
"73d4d253c0e944038ea52f3953cd877b","restaurant",4,"repeating","equal"
"73d4d253c0e944038ea52f3953cd877b","scheduling",4,"alternating","lower"
"73d4d253c0e944038ea52f3953cd877b","group project",3,"repeating","higher"
"73d4d253c0e944038ea52f3953cd877b","gifts",3,"repeating","just_met"
"73d4d253c0e944038ea52f3953cd877b","concerts",7,"alternating","equal"
"73d4d253c0e944038ea52f3953cd877b","meeting prep",4,"repeating","equal"
"73d4d253c0e944038ea52f3953cd877b","groceries",7,"alternating","just_met"
"73d4d253c0e944038ea52f3953cd877b","family meals",2,"repeating","just_met"
"73d4d253c0e944038ea52f3953cd877b","babysitting",7,"alternating","lower"
"73d4d253c0e944038ea52f3953cd877b","housemates",4,"repeating","higher"
"73d4d253c0e944038ea52f3953cd877b","weekend",6,"alternating","equal"
"73d4d253c0e944038ea52f3953cd877b","police",4,"alternating","higher"
"73d4d253c0e944038ea52f3953cd877b","feedback",4,"alternating","higher"
"73d4d253c0e944038ea52f3953cd877b","fundraising",5,"repeating","lower"
"73d4d253c0e944038ea52f3953cd877b","architects",4,"alternating","just_met"
"73d4d253c0e944038ea52f3953cd877b","coffee",4,"repeating","lower"
"75e9003d16580fe976155eb204b95076","restaurant",5,"alternating","lower"
"75e9003d16580fe976155eb204b95076","concerts",6,"alternating","higher"
"75e9003d16580fe976155eb204b95076","scheduling",3,"repeating","lower"
"75e9003d16580fe976155eb204b95076","architects",4,"repeating","just_met"
"75e9003d16580fe976155eb204b95076","fundraising",4,"repeating","just_met"
"75e9003d16580fe976155eb204b95076","coffee",4,"repeating","equal"
"75e9003d16580fe976155eb204b95076","gifts",5,"alternating","lower"
"75e9003d16580fe976155eb204b95076","group project",2,"repeating","lower"
"75e9003d16580fe976155eb204b95076","babysitting",6,"alternating","just_met"
"75e9003d16580fe976155eb204b95076","family meals",3,"repeating","equal"
"75e9003d16580fe976155eb204b95076","weekend",5,"alternating","equal"
"75e9003d16580fe976155eb204b95076","police",2,"repeating","higher"
"75e9003d16580fe976155eb204b95076","feedback",6,"alternating","just_met"
"75e9003d16580fe976155eb204b95076","groceries",6,"alternating","higher"
"75e9003d16580fe976155eb204b95076","meeting prep",3,"repeating","higher"
"75e9003d16580fe976155eb204b95076","housemates",6,"alternating","equal"
"7441e8f9af0af3773d81b05fc6ec447e","restaurant",5,"alternating","equal"
"7441e8f9af0af3773d81b05fc6ec447e","fundraising",4,"repeating","lower"
"7441e8f9af0af3773d81b05fc6ec447e","gifts",6,"alternating","equal"
"7441e8f9af0af3773d81b05fc6ec447e","family meals",5,"repeating","higher"
"7441e8f9af0af3773d81b05fc6ec447e","housemates",4,"alternating","higher"
"7441e8f9af0af3773d81b05fc6ec447e","architects",4,"repeating","lower"
"7441e8f9af0af3773d81b05fc6ec447e","babysitting",5,"alternating","lower"
"7441e8f9af0af3773d81b05fc6ec447e","concerts",4,"repeating","just_met"
"7441e8f9af0af3773d81b05fc6ec447e","scheduling",4,"repeating","equal"
"7441e8f9af0af3773d81b05fc6ec447e","group project",3,"repeating","equal"
"7441e8f9af0af3773d81b05fc6ec447e","meeting prep",4,"alternating","just_met"
"7441e8f9af0af3773d81b05fc6ec447e","feedback",5,"alternating","lower"
"7441e8f9af0af3773d81b05fc6ec447e","groceries",4,"repeating","just_met"
"7441e8f9af0af3773d81b05fc6ec447e","police",5,"alternating","just_met"
"7441e8f9af0af3773d81b05fc6ec447e","coffee",4,"repeating","higher"
"7441e8f9af0af3773d81b05fc6ec447e","weekend",5,"alternating","higher"
"433ebdcb22745895fa1f70975e3f71b2","coffee",4,"repeating","equal"
"433ebdcb22745895fa1f70975e3f71b2","police",4,"repeating","higher"
"433ebdcb22745895fa1f70975e3f71b2","family meals",5,"repeating","equal"
"433ebdcb22745895fa1f70975e3f71b2","fundraising",6,"repeating","just_met"
"433ebdcb22745895fa1f70975e3f71b2","gifts",4,"alternating","lower"
"433ebdcb22745895fa1f70975e3f71b2","babysitting",7,"alternating","just_met"
"433ebdcb22745895fa1f70975e3f71b2","weekend",7,"alternating","equal"
"433ebdcb22745895fa1f70975e3f71b2","group project",3,"repeating","lower"
"433ebdcb22745895fa1f70975e3f71b2","meeting prep",6,"repeating","higher"
"433ebdcb22745895fa1f70975e3f71b2","scheduling",3,"repeating","lower"
"433ebdcb22745895fa1f70975e3f71b2","restaurant",7,"alternating","lower"
"433ebdcb22745895fa1f70975e3f71b2","groceries",7,"alternating","higher"
"433ebdcb22745895fa1f70975e3f71b2","housemates",4,"alternating","equal"
"433ebdcb22745895fa1f70975e3f71b2","concerts",7,"alternating","higher"
"433ebdcb22745895fa1f70975e3f71b2","feedback",7,"alternating","just_met"
"433ebdcb22745895fa1f70975e3f71b2","architects",4,"repeating","just_met"
"6ea013d276db80102e08f5a73c9959c7","group project",3,"repeating","just_met"
"6ea013d276db80102e08f5a73c9959c7","scheduling",3,"repeating","equal"
"6ea013d276db80102e08f5a73c9959c7","concerts",5,"repeating","higher"
"6ea013d276db80102e08f5a73c9959c7","housemates",3,"repeating","just_met"
"6ea013d276db80102e08f5a73c9959c7","police",3,"alternating","just_met"
"6ea013d276db80102e08f5a73c9959c7","architects",4,"repeating","lower"
"6ea013d276db80102e08f5a73c9959c7","weekend",5,"repeating","higher"
"6ea013d276db80102e08f5a73c9959c7","restaurant",4,"alternating","higher"
"6ea013d276db80102e08f5a73c9959c7","babysitting",4,"repeating","equal"
"6ea013d276db80102e08f5a73c9959c7","meeting prep",7,"alternating","higher"
"6ea013d276db80102e08f5a73c9959c7","feedback",7,"alternating","just_met"
"6ea013d276db80102e08f5a73c9959c7","fundraising",7,"alternating","equal"
"6ea013d276db80102e08f5a73c9959c7","family meals",7,"alternating","lower"
"6ea013d276db80102e08f5a73c9959c7","gifts",1,"alternating","lower"
"6ea013d276db80102e08f5a73c9959c7","groceries",1,"repeating","lower"
"6ea013d276db80102e08f5a73c9959c7","coffee",7,"alternating","equal"
"96cf536b6d9886d14eabe31b233f6235","fundraising",5,"alternating","just_met"
"96cf536b6d9886d14eabe31b233f6235","scheduling",5,"alternating","lower"
"96cf536b6d9886d14eabe31b233f6235","family meals",6,"alternating","equal"
"96cf536b6d9886d14eabe31b233f6235","group project",5,"alternating","lower"
"96cf536b6d9886d14eabe31b233f6235","concerts",4,"repeating","higher"
"96cf536b6d9886d14eabe31b233f6235","architects",5,"alternating","just_met"
"96cf536b6d9886d14eabe31b233f6235","gifts",2,"repeating","lower"
"96cf536b6d9886d14eabe31b233f6235","groceries",4,"repeating","higher"
"96cf536b6d9886d14eabe31b233f6235","weekend",4,"repeating","equal"
"96cf536b6d9886d14eabe31b233f6235","police",3,"alternating","higher"
"96cf536b6d9886d14eabe31b233f6235","meeting prep",5,"alternating","higher"
"96cf536b6d9886d14eabe31b233f6235","restaurant",3,"repeating","lower"
"96cf536b6d9886d14eabe31b233f6235","babysitting",4,"repeating","just_met"
"96cf536b6d9886d14eabe31b233f6235","coffee",5,"alternating","equal"
"96cf536b6d9886d14eabe31b233f6235","feedback",5,"repeating","just_met"
"96cf536b6d9886d14eabe31b233f6235","housemates",3,"repeating","equal"
"e67e32f77e985df5ece7d8aeb6e4c84c","concerts",6,"alternating","equal"
"e67e32f77e985df5ece7d8aeb6e4c84c","scheduling",4,"repeating","just_met"
"e67e32f77e985df5ece7d8aeb6e4c84c","architects",4,"alternating","higher"
"e67e32f77e985df5ece7d8aeb6e4c84c","police",4,"repeating","equal"
"e67e32f77e985df5ece7d8aeb6e4c84c","babysitting",4,"repeating","higher"
"e67e32f77e985df5ece7d8aeb6e4c84c","housemates",6,"alternating","lower"
"e67e32f77e985df5ece7d8aeb6e4c84c","restaurant",5,"alternating","just_met"
"e67e32f77e985df5ece7d8aeb6e4c84c","groceries",6,"alternating","equal"
"e67e32f77e985df5ece7d8aeb6e4c84c","gifts",7,"alternating","just_met"
"e67e32f77e985df5ece7d8aeb6e4c84c","family meals",4,"repeating","lower"
"e67e32f77e985df5ece7d8aeb6e4c84c","weekend",4,"alternating","lower"
"e67e32f77e985df5ece7d8aeb6e4c84c","fundraising",6,"alternating","higher"
"e67e32f77e985df5ece7d8aeb6e4c84c","meeting prep",4,"repeating","equal"
"e67e32f77e985df5ece7d8aeb6e4c84c","feedback",5,"repeating","higher"
"e67e32f77e985df5ece7d8aeb6e4c84c","group project",4,"repeating","just_met"
"e67e32f77e985df5ece7d8aeb6e4c84c","coffee",4,"repeating","lower"
"0bb16be1f7c56763e014ef0624b3a20d","groceries",4,"repeating","higher"
"0bb16be1f7c56763e014ef0624b3a20d","housemates",5,"alternating","just_met"
"0bb16be1f7c56763e014ef0624b3a20d","coffee",5,"alternating","equal"
"0bb16be1f7c56763e014ef0624b3a20d","scheduling",4,"repeating","lower"
"0bb16be1f7c56763e014ef0624b3a20d","feedback",5,"alternating","higher"
"0bb16be1f7c56763e014ef0624b3a20d","fundraising",5,"alternating","higher"
"0bb16be1f7c56763e014ef0624b3a20d","weekend",4,"repeating","equal"
"0bb16be1f7c56763e014ef0624b3a20d","architects",4,"repeating","just_met"
"0bb16be1f7c56763e014ef0624b3a20d","police",4,"repeating","equal"
"0bb16be1f7c56763e014ef0624b3a20d","babysitting",4,"repeating","just_met"
"0bb16be1f7c56763e014ef0624b3a20d","group project",5,"alternating","equal"
"0bb16be1f7c56763e014ef0624b3a20d","concerts",3,"repeating","lower"
"0bb16be1f7c56763e014ef0624b3a20d","family meals",4,"repeating","higher"
"0bb16be1f7c56763e014ef0624b3a20d","gifts",6,"alternating","lower"
"0bb16be1f7c56763e014ef0624b3a20d","restaurant",5,"alternating","just_met"
"0bb16be1f7c56763e014ef0624b3a20d","meeting prep",5,"alternating","lower"
"b4c897a0a926267dcecac78c3a2aed94","babysitting",4,"repeating","just_met"
"b4c897a0a926267dcecac78c3a2aed94","gifts",5,"alternating","lower"
"b4c897a0a926267dcecac78c3a2aed94","coffee",5,"alternating","equal"
"b4c897a0a926267dcecac78c3a2aed94","police",4,"repeating","equal"
"b4c897a0a926267dcecac78c3a2aed94","housemates",6,"alternating","just_met"
"b4c897a0a926267dcecac78c3a2aed94","weekend",4,"repeating","equal"
"b4c897a0a926267dcecac78c3a2aed94","family meals",4,"repeating","higher"
"b4c897a0a926267dcecac78c3a2aed94","fundraising",5,"alternating","higher"
"b4c897a0a926267dcecac78c3a2aed94","architects",4,"repeating","just_met"
"b4c897a0a926267dcecac78c3a2aed94","restaurant",5,"alternating","just_met"
"b4c897a0a926267dcecac78c3a2aed94","scheduling",3,"repeating","lower"
"b4c897a0a926267dcecac78c3a2aed94","concerts",2,"repeating","lower"
"b4c897a0a926267dcecac78c3a2aed94","feedback",4,"alternating","higher"
"b4c897a0a926267dcecac78c3a2aed94","meeting prep",5,"alternating","lower"
"b4c897a0a926267dcecac78c3a2aed94","group project",6,"alternating","equal"
"b4c897a0a926267dcecac78c3a2aed94","groceries",4,"repeating","higher"
"7beee646b58121b9501657007d726377","police",6,"alternating","just_met"
"7beee646b58121b9501657007d726377","meeting prep",5,"alternating","just_met"
"7beee646b58121b9501657007d726377","family meals",3,"repeating","higher"
"7beee646b58121b9501657007d726377","group project",4,"repeating","equal"
"7beee646b58121b9501657007d726377","coffee",4,"repeating","higher"
"7beee646b58121b9501657007d726377","feedback",6,"alternating","lower"
"7beee646b58121b9501657007d726377","scheduling",3,"repeating","equal"
"7beee646b58121b9501657007d726377","housemates",6,"alternating","higher"
"7beee646b58121b9501657007d726377","restaurant",6,"alternating","equal"
"7beee646b58121b9501657007d726377","weekend",4,"alternating","higher"
"7beee646b58121b9501657007d726377","gifts",7,"alternating","equal"
"7beee646b58121b9501657007d726377","babysitting",6,"alternating","lower"
"7beee646b58121b9501657007d726377","fundraising",3,"repeating","lower"
"7beee646b58121b9501657007d726377","groceries",3,"repeating","just_met"
"7beee646b58121b9501657007d726377","architects",4,"repeating","lower"
"7beee646b58121b9501657007d726377","concerts",2,"repeating","just_met"
"ec7a0d7c3bc304386a148d2e0cf0cafd","police",4,"repeating","higher"
"ec7a0d7c3bc304386a148d2e0cf0cafd","weekend",6,"alternating","equal"
"ec7a0d7c3bc304386a148d2e0cf0cafd","architects",3,"repeating","just_met"
"ec7a0d7c3bc304386a148d2e0cf0cafd","housemates",7,"alternating","equal"
"ec7a0d7c3bc304386a148d2e0cf0cafd","babysitting",4,"alternating","just_met"
"ec7a0d7c3bc304386a148d2e0cf0cafd","scheduling",3,"repeating","lower"
"ec7a0d7c3bc304386a148d2e0cf0cafd","group project",3,"repeating","lower"
"ec7a0d7c3bc304386a148d2e0cf0cafd","groceries",5,"alternating","higher"
"ec7a0d7c3bc304386a148d2e0cf0cafd","feedback",4,"alternating","just_met"
"ec7a0d7c3bc304386a148d2e0cf0cafd","family meals",7,"repeating","equal"
"ec7a0d7c3bc304386a148d2e0cf0cafd","fundraising",3,"repeating","just_met"
"ec7a0d7c3bc304386a148d2e0cf0cafd","gifts",4,"alternating","lower"
"ec7a0d7c3bc304386a148d2e0cf0cafd","coffee",4,"repeating","equal"
"ec7a0d7c3bc304386a148d2e0cf0cafd","meeting prep",3,"repeating","higher"
"ec7a0d7c3bc304386a148d2e0cf0cafd","concerts",4,"alternating","higher"
"ec7a0d7c3bc304386a148d2e0cf0cafd","restaurant",4,"alternating","lower"
"86c90aa7930c11cd449ebdc8675b8a63","weekend",4,"repeating","higher"
"86c90aa7930c11cd449ebdc8675b8a63","concerts",3,"repeating","equal"
"86c90aa7930c11cd449ebdc8675b8a63","gifts",5,"alternating","equal"
"86c90aa7930c11cd449ebdc8675b8a63","groceries",6,"alternating","just_met"
"86c90aa7930c11cd449ebdc8675b8a63","babysitting",4,"repeating","lower"
"86c90aa7930c11cd449ebdc8675b8a63","group project",4,"alternating","higher"
"86c90aa7930c11cd449ebdc8675b8a63","restaurant",5,"alternating","lower"
"86c90aa7930c11cd449ebdc8675b8a63","housemates",5,"alternating","lower"
"86c90aa7930c11cd449ebdc8675b8a63","family meals",5,"alternating","just_met"
"86c90aa7930c11cd449ebdc8675b8a63","coffee",5,"alternating","higher"
"86c90aa7930c11cd449ebdc8675b8a63","fundraising",4,"repeating","just_met"
"86c90aa7930c11cd449ebdc8675b8a63","scheduling",3,"repeating","equal"
"86c90aa7930c11cd449ebdc8675b8a63","architects",4,"repeating","lower"
"86c90aa7930c11cd449ebdc8675b8a63","meeting prep",4,"alternating","equal"
"86c90aa7930c11cd449ebdc8675b8a63","police",5,"repeating","higher"
"86c90aa7930c11cd449ebdc8675b8a63","feedback",3,"repeating","just_met"
"9871ab95a69023922e05f6a438c79850","fundraising",5,"alternating","just_met"
"9871ab95a69023922e05f6a438c79850","groceries",7,"alternating","higher"
"9871ab95a69023922e05f6a438c79850","scheduling",4,"repeating","just_met"
"9871ab95a69023922e05f6a438c79850","concerts",2,"repeating","lower"
"9871ab95a69023922e05f6a438c79850","architects",7,"alternating","higher"
"9871ab95a69023922e05f6a438c79850","gifts",4,"repeating","higher"
"9871ab95a69023922e05f6a438c79850","restaurant",6,"alternating","lower"
"9871ab95a69023922e05f6a438c79850","housemates",7,"alternating","equal"
"9871ab95a69023922e05f6a438c79850","police",2,"repeating","equal"
"9871ab95a69023922e05f6a438c79850","weekend",4,"repeating","lower"
"9871ab95a69023922e05f6a438c79850","babysitting",4,"repeating","just_met"
"9871ab95a69023922e05f6a438c79850","meeting prep",4,"alternating","lower"
"9871ab95a69023922e05f6a438c79850","family meals",4,"repeating","higher"
"9871ab95a69023922e05f6a438c79850","feedback",4,"repeating","equal"
"9871ab95a69023922e05f6a438c79850","group project",4,"alternating","equal"
"9871ab95a69023922e05f6a438c79850","coffee",4,"alternating","just_met"
"727129419c0be43df4e12c96528bd08b","gifts",5,"alternating","equal"
"727129419c0be43df4e12c96528bd08b","scheduling",4,"repeating","equal"
"727129419c0be43df4e12c96528bd08b","restaurant",6,"alternating","lower"
"727129419c0be43df4e12c96528bd08b","group project",6,"alternating","higher"
"727129419c0be43df4e12c96528bd08b","housemates",6,"alternating","lower"
"727129419c0be43df4e12c96528bd08b","fundraising",3,"repeating","just_met"
"727129419c0be43df4e12c96528bd08b","weekend",5,"repeating","higher"
"727129419c0be43df4e12c96528bd08b","feedback",4,"repeating","just_met"
"727129419c0be43df4e12c96528bd08b","coffee",7,"alternating","higher"
"727129419c0be43df4e12c96528bd08b","architects",2,"repeating","lower"
"727129419c0be43df4e12c96528bd08b","police",2,"repeating","higher"
"727129419c0be43df4e12c96528bd08b","groceries",6,"alternating","just_met"
"727129419c0be43df4e12c96528bd08b","family meals",5,"alternating","just_met"
"727129419c0be43df4e12c96528bd08b","concerts",2,"repeating","equal"
"727129419c0be43df4e12c96528bd08b","babysitting",4,"repeating","lower"
"727129419c0be43df4e12c96528bd08b","meeting prep",5,"alternating","equal"
"04811f3a300b7ac83d7130eae767e8ef","fundraising",5,"alternating","equal"
"04811f3a300b7ac83d7130eae767e8ef","weekend",3,"repeating","lower"
"04811f3a300b7ac83d7130eae767e8ef","group project",4,"alternating","lower"
"04811f3a300b7ac83d7130eae767e8ef","meeting prep",4,"alternating","just_met"
"04811f3a300b7ac83d7130eae767e8ef","family meals",5,"repeating","equal"
"04811f3a300b7ac83d7130eae767e8ef","groceries",4,"repeating","equal"
"04811f3a300b7ac83d7130eae767e8ef","coffee",4,"alternating","lower"
"04811f3a300b7ac83d7130eae767e8ef","gifts",5,"alternating","just_met"
"04811f3a300b7ac83d7130eae767e8ef","housemates",3,"repeating","higher"
"04811f3a300b7ac83d7130eae767e8ef","architects",4,"alternating","higher"
"04811f3a300b7ac83d7130eae767e8ef","scheduling",3,"repeating","just_met"
"04811f3a300b7ac83d7130eae767e8ef","feedback",4,"alternating","equal"
"04811f3a300b7ac83d7130eae767e8ef","concerts",2,"repeating","just_met"
"04811f3a300b7ac83d7130eae767e8ef","babysitting",4,"alternating","higher"
"04811f3a300b7ac83d7130eae767e8ef","police",4,"repeating","lower"
"04811f3a300b7ac83d7130eae767e8ef","restaurant",3,"repeating","higher"
"3e48ea337fe117eb5922a57fa7037af7","feedback",6,"alternating","equal"
"3e48ea337fe117eb5922a57fa7037af7","family meals",4,"repeating","equal"
"3e48ea337fe117eb5922a57fa7037af7","fundraising",6,"alternating","equal"
"3e48ea337fe117eb5922a57fa7037af7","meeting prep",6,"alternating","just_met"
"3e48ea337fe117eb5922a57fa7037af7","coffee",4,"alternating","lower"
"3e48ea337fe117eb5922a57fa7037af7","scheduling",3,"repeating","just_met"
"3e48ea337fe117eb5922a57fa7037af7","group project",3,"alternating","lower"
"3e48ea337fe117eb5922a57fa7037af7","restaurant",3,"repeating","higher"
"3e48ea337fe117eb5922a57fa7037af7","police",4,"repeating","lower"
"3e48ea337fe117eb5922a57fa7037af7","weekend",2,"repeating","lower"
"3e48ea337fe117eb5922a57fa7037af7","gifts",5,"alternating","just_met"
"3e48ea337fe117eb5922a57fa7037af7","groceries",6,"repeating","equal"
"3e48ea337fe117eb5922a57fa7037af7","babysitting",6,"alternating","higher"
"3e48ea337fe117eb5922a57fa7037af7","housemates",5,"repeating","higher"
"3e48ea337fe117eb5922a57fa7037af7","concerts",2,"repeating","just_met"
"3e48ea337fe117eb5922a57fa7037af7","architects",5,"alternating","higher"
"3b145e46ab619322eef51b3619112c01","weekend",4,"repeating","higher"
