"subject_id","story","likert_rating","strategy","altruistic_status_second"
"87859ebe274168633eea12c09510439c","restaurant",2,"repeating","lower"
"87859ebe274168633eea12c09510439c","group project",4,"repeating","higher"
"87859ebe274168633eea12c09510439c","family meals",3,"repeating","just_met"
"87859ebe274168633eea12c09510439c","scheduling",7,"alternating","equal"
"87859ebe274168633eea12c09510439c","groceries",4,"repeating","just_met"
"95aeaeba623818da114cd2569ab16617","architects",7,"repeating","equal"
"95aeaeba623818da114cd2569ab16617","group project",3,"repeating","lower"
"95aeaeba623818da114cd2569ab16617","groceries",6,"repeating","equal"
"95aeaeba623818da114cd2569ab16617","weekend",7,"alternating","just_met"
"95aeaeba623818da114cd2569ab16617","police",7,"alternating","lower"
"95aeaeba623818da114cd2569ab16617","feedback",7,"alternating","lower"
"95aeaeba623818da114cd2569ab16617","meeting prep",2,"repeating","just_met"
"95aeaeba623818da114cd2569ab16617","coffee",7,"alternating","higher"
"95aeaeba623818da114cd2569ab16617","scheduling",2,"repeating","higher"
"95aeaeba623818da114cd2569ab16617","housemates",1,"repeating","lower"
"95aeaeba623818da114cd2569ab16617","restaurant",1,"repeating","just_met"
"95aeaeba623818da114cd2569ab16617","gifts",7,"alternating","equal"
"95aeaeba623818da114cd2569ab16617","concerts",7,"alternating","just_met"
"95aeaeba623818da114cd2569ab16617","fundraising",7,"alternating","higher"
"95aeaeba623818da114cd2569ab16617","babysitting",2,"repeating","higher"
"95aeaeba623818da114cd2569ab16617","family meals",7,"alternating","equal"
"3c3dd306b52494671a3ed51d16d676ce","meeting prep",7,"alternating","just_met"
"3c3dd306b52494671a3ed51d16d676ce","architects",7,"alternating","equal"
"3c3dd306b52494671a3ed51d16d676ce","feedback",6,"repeating","lower"
"3c3dd306b52494671a3ed51d16d676ce","concerts",2,"repeating","just_met"
"3c3dd306b52494671a3ed51d16d676ce","scheduling",6,"alternating","higher"
"3c3dd306b52494671a3ed51d16d676ce","housemates",7,"alternating","lower"
"3c3dd306b52494671a3ed51d16d676ce","babysitting",7,"alternating","higher"
"3c3dd306b52494671a3ed51d16d676ce","coffee",6,"repeating","higher"
"3c3dd306b52494671a3ed51d16d676ce","weekend",2,"repeating","just_met"
"3c3dd306b52494671a3ed51d16d676ce","police",3,"repeating","lower"
"3c3dd306b52494671a3ed51d16d676ce","gifts",4,"repeating","equal"
"3c3dd306b52494671a3ed51d16d676ce","group project",5,"alternating","lower"
"3c3dd306b52494671a3ed51d16d676ce","fundraising",6,"repeating","higher"
"3c3dd306b52494671a3ed51d16d676ce","groceries",7,"alternating","equal"
"3c3dd306b52494671a3ed51d16d676ce","restaurant",7,"alternating","just_met"
"3c3dd306b52494671a3ed51d16d676ce","family meals",5,"repeating","equal"
"d502159613fc25e6f36bf15e7b8ffde1","restaurant",7,"alternating","just_met"
"d502159613fc25e6f36bf15e7b8ffde1","police",2,"repeating","equal"
"d502159613fc25e6f36bf15e7b8ffde1","housemates",7,"alternating","lower"
"d502159613fc25e6f36bf15e7b8ffde1","fundraising",7,"alternating","higher"
"d502159613fc25e6f36bf15e7b8ffde1","scheduling",2,"repeating","just_met"
"d502159613fc25e6f36bf15e7b8ffde1","babysitting",3,"repeating","higher"
"d502159613fc25e6f36bf15e7b8ffde1","meeting prep",3,"repeating","equal"
"d502159613fc25e6f36bf15e7b8ffde1","family meals",2,"repeating","lower"
"d502159613fc25e6f36bf15e7b8ffde1","group project",3,"repeating","just_met"
"d502159613fc25e6f36bf15e7b8ffde1","groceries",7,"alternating","equal"
"d502159613fc25e6f36bf15e7b8ffde1","architects",7,"alternating","higher"
"d502159613fc25e6f36bf15e7b8ffde1","feedback",4,"repeating","higher"
"d502159613fc25e6f36bf15e7b8ffde1","concerts",7,"alternating","equal"
"d502159613fc25e6f36bf15e7b8ffde1","gifts",7,"alternating","just_met"
"d502159613fc25e6f36bf15e7b8ffde1","coffee",2,"repeating","lower"
"d502159613fc25e6f36bf15e7b8ffde1","weekend",5,"alternating","lower"
"b1c404284c10e7028966c80b52f6a84e","concerts",2,"repeating","just_met"
"b1c404284c10e7028966c80b52f6a84e","group project",6,"alternating","lower"
"b1c404284c10e7028966c80b52f6a84e","gifts",3,"repeating","equal"
"b1c404284c10e7028966c80b52f6a84e","coffee",5,"repeating","higher"
"b1c404284c10e7028966c80b52f6a84e","weekend",3,"repeating","just_met"
"b1c404284c10e7028966c80b52f6a84e","architects",2,"alternating","equal"
"b1c404284c10e7028966c80b52f6a84e","police",1,"repeating","lower"
"b1c404284c10e7028966c80b52f6a84e","scheduling",6,"alternating","higher"
"b1c404284c10e7028966c80b52f6a84e","fundraising",3,"repeating","higher"
"b1c404284c10e7028966c80b52f6a84e","restaurant",6,"alternating","just_met"
"b1c404284c10e7028966c80b52f6a84e","family meals",3,"repeating","equal"
"b1c404284c10e7028966c80b52f6a84e","feedback",3,"repeating","lower"
"b1c404284c10e7028966c80b52f6a84e","groceries",7,"alternating","equal"
"b1c404284c10e7028966c80b52f6a84e","babysitting",7,"alternating","higher"
"b1c404284c10e7028966c80b52f6a84e","meeting prep",7,"alternating","just_met"
"b1c404284c10e7028966c80b52f6a84e","housemates",5,"alternating","lower"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","gifts",7,"alternating","just_met"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","coffee",3,"repeating","lower"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","meeting prep",4,"repeating","equal"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","police",3,"repeating","equal"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","concerts",7,"alternating","equal"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","groceries",7,"alternating","equal"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","family meals",4,"repeating","lower"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","group project",2,"repeating","just_met"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","feedback",5,"repeating","higher"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","fundraising",6,"alternating","higher"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","weekend",7,"alternating","lower"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","architects",7,"alternating","higher"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","housemates",7,"alternating","lower"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","babysitting",3,"repeating","higher"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","restaurant",7,"alternating","just_met"
"a2d8f0f5c3d7bc5c0ff3391ef04b89be","scheduling",2,"repeating","just_met"
"1b7103d7ff7a6126002dbe96c1d2c3fc","restaurant",7,"alternating","higher"
"1b7103d7ff7a6126002dbe96c1d2c3fc","meeting prep",7,"alternating","lower"
"1b7103d7ff7a6126002dbe96c1d2c3fc","fundraising",4,"repeating","equal"
"1b7103d7ff7a6126002dbe96c1d2c3fc","babysitting",7,"alternating","equal"
"1b7103d7ff7a6126002dbe96c1d2c3fc","group project",4,"repeating","higher"
"1b7103d7ff7a6126002dbe96c1d2c3fc","coffee",7,"alternating","just_met"
"1b7103d7ff7a6126002dbe96c1d2c3fc","groceries",2,"repeating","lower"
"1b7103d7ff7a6126002dbe96c1d2c3fc","family meals",7,"alternating","just_met"
"1b7103d7ff7a6126002dbe96c1d2c3fc","weekend",2,"repeating","just_met"
"1b7103d7ff7a6126002dbe96c1d2c3fc","feedback",7,"alternating","equal"
"1b7103d7ff7a6126002dbe96c1d2c3fc","concerts",2,"repeating","lower"
"1b7103d7ff7a6126002dbe96c1d2c3fc","housemates",2,"repeating","just_met"
"1b7103d7ff7a6126002dbe96c1d2c3fc","architects",2,"repeating","equal"
"1b7103d7ff7a6126002dbe96c1d2c3fc","police",7,"alternating","lower"
"1b7103d7ff7a6126002dbe96c1d2c3fc","scheduling",2,"repeating","higher"
"1b7103d7ff7a6126002dbe96c1d2c3fc","gifts",7,"alternating","higher"
"c2d4d4c9f90826a1092ac07d1b939b75","fundraising",6,"repeating","lower"
"c2d4d4c9f90826a1092ac07d1b939b75","babysitting",7,"alternating","lower"
"c2d4d4c9f90826a1092ac07d1b939b75","meeting prep",6,"alternating","just_met"
"c2d4d4c9f90826a1092ac07d1b939b75","scheduling",3,"repeating","equal"
"c2d4d4c9f90826a1092ac07d1b939b75","family meals",1,"repeating","higher"
"c2d4d4c9f90826a1092ac07d1b939b75","housemates",6,"alternating","higher"
"c2d4d4c9f90826a1092ac07d1b939b75","police",7,"alternating","just_met"
"c2d4d4c9f90826a1092ac07d1b939b75","restaurant",7,"alternating","equal"
"c2d4d4c9f90826a1092ac07d1b939b75","group project",1,"repeating","equal"
"c2d4d4c9f90826a1092ac07d1b939b75","concerts",1,"repeating","just_met"
"c2d4d4c9f90826a1092ac07d1b939b75","coffee",4,"repeating","higher"
"c2d4d4c9f90826a1092ac07d1b939b75","gifts",7,"alternating","equal"
"c2d4d4c9f90826a1092ac07d1b939b75","feedback",6,"alternating","lower"
"c2d4d4c9f90826a1092ac07d1b939b75","groceries",2,"repeating","just_met"
"c2d4d4c9f90826a1092ac07d1b939b75","weekend",5,"alternating","higher"
"c2d4d4c9f90826a1092ac07d1b939b75","architects",4,"repeating","lower"
"4b338cf963b462b141eb4417023e4ca8","police",6,"alternating","just_met"
"4b338cf963b462b141eb4417023e4ca8","babysitting",4,"repeating","equal"
"4b338cf963b462b141eb4417023e4ca8","feedback",6,"alternating","just_met"
"4b338cf963b462b141eb4417023e4ca8","groceries",5,"repeating","lower"
"4b338cf963b462b141eb4417023e4ca8","family meals",6,"alternating","lower"
"4b338cf963b462b141eb4417023e4ca8","group project",4,"repeating","just_met"
"4b338cf963b462b141eb4417023e4ca8","architects",3,"repeating","lower"
"4b338cf963b462b141eb4417023e4ca8","concerts",5,"repeating","higher"
"4b338cf963b462b141eb4417023e4ca8","housemates",3,"repeating","just_met"
"4b338cf963b462b141eb4417023e4ca8","meeting prep",6,"alternating","higher"
"4b338cf963b462b141eb4417023e4ca8","gifts",5,"alternating","lower"
"4b338cf963b462b141eb4417023e4ca8","scheduling",5,"repeating","equal"
"4b338cf963b462b141eb4417023e4ca8","restaurant",6,"alternating","higher"
"4b338cf963b462b141eb4417023e4ca8","weekend",5,"repeating","higher"
"4b338cf963b462b141eb4417023e4ca8","coffee",7,"alternating","equal"
"4b338cf963b462b141eb4417023e4ca8","fundraising",7,"alternating","equal"
"791f25da420ef5bacac87c3c275fbc26","scheduling",7,"alternating","just_met"
"791f25da420ef5bacac87c3c275fbc26","housemates",2,"repeating","equal"
"791f25da420ef5bacac87c3c275fbc26","family meals",7,"alternating","higher"
"791f25da420ef5bacac87c3c275fbc26","groceries",7,"repeating","higher"
"791f25da420ef5bacac87c3c275fbc26","weekend",6,"alternating","lower"
"791f25da420ef5bacac87c3c275fbc26","coffee",2,"repeating","just_met"
"791f25da420ef5bacac87c3c275fbc26","group project",4,"repeating","equal"
"791f25da420ef5bacac87c3c275fbc26","restaurant",2,"repeating","lower"
"791f25da420ef5bacac87c3c275fbc26","architects",6,"repeating","higher"
"791f25da420ef5bacac87c3c275fbc26","meeting prep",5,"repeating","lower"
"791f25da420ef5bacac87c3c275fbc26","police",7,"alternating","equal"
"791f25da420ef5bacac87c3c275fbc26","fundraising",7,"repeating","just_met"
"791f25da420ef5bacac87c3c275fbc26","babysitting",7,"alternating","just_met"
"791f25da420ef5bacac87c3c275fbc26","concerts",7,"alternating","lower"
"791f25da420ef5bacac87c3c275fbc26","feedback",7,"alternating","equal"
"791f25da420ef5bacac87c3c275fbc26","gifts",7,"alternating","higher"
"5ed26a88020252c4cd228fd4629f6998","restaurant",3,"repeating","lower"
"5ed26a88020252c4cd228fd4629f6998","architects",6,"repeating","higher"
"5ed26a88020252c4cd228fd4629f6998","meeting prep",5,"repeating","lower"
"5ed26a88020252c4cd228fd4629f6998","scheduling",7,"alternating","just_met"
"5ed26a88020252c4cd228fd4629f6998","police",7,"alternating","equal"
"5ed26a88020252c4cd228fd4629f6998","family meals",7,"alternating","higher"
"5ed26a88020252c4cd228fd4629f6998","coffee",3,"repeating","just_met"
"5ed26a88020252c4cd228fd4629f6998","gifts",6,"alternating","higher"
"5ed26a88020252c4cd228fd4629f6998","groceries",3,"repeating","higher"
"5ed26a88020252c4cd228fd4629f6998","concerts",6,"alternating","lower"
"5ed26a88020252c4cd228fd4629f6998","feedback",6,"alternating","equal"
"5ed26a88020252c4cd228fd4629f6998","weekend",6,"alternating","lower"
"5ed26a88020252c4cd228fd4629f6998","housemates",3,"repeating","equal"
"5ed26a88020252c4cd228fd4629f6998","fundraising",3,"repeating","just_met"
"5ed26a88020252c4cd228fd4629f6998","group project",2,"repeating","equal"
"5ed26a88020252c4cd228fd4629f6998","babysitting",7,"alternating","just_met"
"6264ccc9292f43ee266f21dec05ca965","feedback",6,"alternating","higher"
"6264ccc9292f43ee266f21dec05ca965","weekend",6,"alternating","equal"
"6264ccc9292f43ee266f21dec05ca965","gifts",4,"repeating","just_met"
"6264ccc9292f43ee266f21dec05ca965","groceries",7,"alternating","just_met"
"6264ccc9292f43ee266f21dec05ca965","architects",7,"alternating","just_met"
"6264ccc9292f43ee266f21dec05ca965","meeting prep",3,"repeating","equal"
"6264ccc9292f43ee266f21dec05ca965","fundraising",2,"repeating","lower"
"6264ccc9292f43ee266f21dec05ca965","housemates",6,"repeating","higher"
"6264ccc9292f43ee266f21dec05ca965","scheduling",4,"alternating","lower"
"6264ccc9292f43ee266f21dec05ca965","restaurant",2,"repeating","equal"
"6264ccc9292f43ee266f21dec05ca965","police",1,"alternating","higher"
"6264ccc9292f43ee266f21dec05ca965","group project",2,"repeating","higher"
"6264ccc9292f43ee266f21dec05ca965","concerts",7,"alternating","equal"
"6264ccc9292f43ee266f21dec05ca965","family meals",4,"repeating","just_met"
"6264ccc9292f43ee266f21dec05ca965","babysitting",7,"alternating","lower"
"6264ccc9292f43ee266f21dec05ca965","coffee",3,"repeating","lower"
"c96d9235904c0fe17d7b18d0d8e6339c","groceries",7,"alternating","higher"
"c96d9235904c0fe17d7b18d0d8e6339c","restaurant",7,"alternating","lower"
"c96d9235904c0fe17d7b18d0d8e6339c","scheduling",3,"repeating","just_met"
"c96d9235904c0fe17d7b18d0d8e6339c","coffee",7,"alternating","just_met"
"c96d9235904c0fe17d7b18d0d8e6339c","group project",6,"alternating","equal"
"c96d9235904c0fe17d7b18d0d8e6339c","housemates",6,"alternating","equal"
"c96d9235904c0fe17d7b18d0d8e6339c","feedback",3,"repeating","equal"
"c96d9235904c0fe17d7b18d0d8e6339c","meeting prep",4,"alternating","lower"
"c96d9235904c0fe17d7b18d0d8e6339c","family meals",4,"repeating","higher"
"c96d9235904c0fe17d7b18d0d8e6339c","concerts",2,"repeating","lower"
"c96d9235904c0fe17d7b18d0d8e6339c","babysitting",2,"repeating","just_met"
"c96d9235904c0fe17d7b18d0d8e6339c","gifts",5,"repeating","higher"
"c96d9235904c0fe17d7b18d0d8e6339c","police",2,"repeating","equal"
"c96d9235904c0fe17d7b18d0d8e6339c","fundraising",7,"alternating","just_met"
"c96d9235904c0fe17d7b18d0d8e6339c","weekend",3,"repeating","lower"
"c96d9235904c0fe17d7b18d0d8e6339c","architects",6,"alternating","higher"
"daf50ffe74e278e02bcd06dbf04ed032","groceries",7,"alternating","equal"
"daf50ffe74e278e02bcd06dbf04ed032","housemates",7,"alternating","higher"
"daf50ffe74e278e02bcd06dbf04ed032","weekend",7,"alternating","lower"
"daf50ffe74e278e02bcd06dbf04ed032","restaurant",7,"alternating","higher"
"daf50ffe74e278e02bcd06dbf04ed032","babysitting",2,"repeating","higher"
"daf50ffe74e278e02bcd06dbf04ed032","family meals",7,"alternating","equal"
"daf50ffe74e278e02bcd06dbf04ed032","scheduling",7,"alternating","just_met"
"daf50ffe74e278e02bcd06dbf04ed032","fundraising",2,"repeating","equal"
"daf50ffe74e278e02bcd06dbf04ed032","concerts",7,"alternating","just_met"
"daf50ffe74e278e02bcd06dbf04ed032","coffee",2,"repeating","lower"
"daf50ffe74e278e02bcd06dbf04ed032","meeting prep",2,"repeating","just_met"
"daf50ffe74e278e02bcd06dbf04ed032","police",7,"alternating","lower"
"daf50ffe74e278e02bcd06dbf04ed032","feedback",2,"repeating","equal"
"daf50ffe74e278e02bcd06dbf04ed032","architects",2,"repeating","higher"
"daf50ffe74e278e02bcd06dbf04ed032","group project",2,"repeating","lower"
"daf50ffe74e278e02bcd06dbf04ed032","gifts",2,"repeating","just_met"
"539e3634118df241124dfc66bf3d9de0","family meals",4,"repeating","higher"
"539e3634118df241124dfc66bf3d9de0","concerts",3,"repeating","lower"
"539e3634118df241124dfc66bf3d9de0","fundraising",7,"alternating","higher"
"539e3634118df241124dfc66bf3d9de0","babysitting",5,"repeating","just_met"
"539e3634118df241124dfc66bf3d9de0","gifts",5,"alternating","lower"
"539e3634118df241124dfc66bf3d9de0","architects",6,"repeating","just_met"
"539e3634118df241124dfc66bf3d9de0","group project",7,"alternating","equal"
"539e3634118df241124dfc66bf3d9de0","meeting prep",6,"alternating","lower"
"539e3634118df241124dfc66bf3d9de0","restaurant",7,"alternating","just_met"
"539e3634118df241124dfc66bf3d9de0","coffee",7,"alternating","equal"
"539e3634118df241124dfc66bf3d9de0","feedback",7,"alternating","higher"
"539e3634118df241124dfc66bf3d9de0","weekend",3,"repeating","equal"
"539e3634118df241124dfc66bf3d9de0","housemates",7,"alternating","just_met"
"539e3634118df241124dfc66bf3d9de0","groceries",3,"repeating","higher"
"539e3634118df241124dfc66bf3d9de0","scheduling",3,"repeating","lower"
"539e3634118df241124dfc66bf3d9de0","police",2,"repeating","equal"
"852f4e185c3fa471873044db6f3f1c6d","gifts",4,"repeating","lower"
"852f4e185c3fa471873044db6f3f1c6d","groceries",7,"alternating","lower"
"852f4e185c3fa471873044db6f3f1c6d","fundraising",7,"repeating","equal"
"852f4e185c3fa471873044db6f3f1c6d","meeting prep",6,"repeating","higher"
"852f4e185c3fa471873044db6f3f1c6d","weekend",7,"alternating","higher"
"852f4e185c3fa471873044db6f3f1c6d","restaurant",4,"repeating","higher"
"852f4e185c3fa471873044db6f3f1c6d","feedback",4,"repeating","just_met"
"852f4e185c3fa471873044db6f3f1c6d","group project",6,"alternating","just_met"
"852f4e185c3fa471873044db6f3f1c6d","concerts",7,"alternating","higher"
"852f4e185c3fa471873044db6f3f1c6d","family meals",7,"repeating","lower"
"852f4e185c3fa471873044db6f3f1c6d","scheduling",7,"alternating","equal"
"852f4e185c3fa471873044db6f3f1c6d","coffee",4,"repeating","equal"
"852f4e185c3fa471873044db6f3f1c6d","police",3,"repeating","just_met"
"852f4e185c3fa471873044db6f3f1c6d","architects",7,"alternating","lower"
"852f4e185c3fa471873044db6f3f1c6d","housemates",7,"alternating","just_met"
"852f4e185c3fa471873044db6f3f1c6d","babysitting",7,"alternating","equal"
"269de01d65e215c7fad3ff92975f43d2","group project",6,"alternating","just_met"
"269de01d65e215c7fad3ff92975f43d2","architects",7,"alternating","equal"
"269de01d65e215c7fad3ff92975f43d2","meeting prep",2,"repeating","higher"
"269de01d65e215c7fad3ff92975f43d2","feedback",6,"alternating","lower"
"269de01d65e215c7fad3ff92975f43d2","scheduling",6,"alternating","higher"
"269de01d65e215c7fad3ff92975f43d2","family meals",2,"repeating","lower"
"269de01d65e215c7fad3ff92975f43d2","housemates",2,"repeating","equal"
"269de01d65e215c7fad3ff92975f43d2","fundraising",6,"alternating","lower"
"269de01d65e215c7fad3ff92975f43d2","coffee",6,"alternating","just_met"
"269de01d65e215c7fad3ff92975f43d2","groceries",3,"repeating","lower"
"269de01d65e215c7fad3ff92975f43d2","concerts",6,"alternating","higher"
"269de01d65e215c7fad3ff92975f43d2","weekend",6,"repeating","just_met"
"269de01d65e215c7fad3ff92975f43d2","gifts",3,"repeating","higher"
"269de01d65e215c7fad3ff92975f43d2","restaurant",6,"repeating","equal"
"269de01d65e215c7fad3ff92975f43d2","police",5,"repeating","just_met"
"269de01d65e215c7fad3ff92975f43d2","babysitting",6,"alternating","equal"
"1ce0d20e6414eff6030f00e7eabc81bd","family meals",7,"alternating","equal"
"1ce0d20e6414eff6030f00e7eabc81bd","housemates",6,"alternating","higher"
"1ce0d20e6414eff6030f00e7eabc81bd","police",6,"alternating","lower"
"1ce0d20e6414eff6030f00e7eabc81bd","group project",5,"repeating","lower"
"1ce0d20e6414eff6030f00e7eabc81bd","fundraising",2,"repeating","equal"
"1ce0d20e6414eff6030f00e7eabc81bd","groceries",7,"alternating","equal"
"1ce0d20e6414eff6030f00e7eabc81bd","coffee",3,"repeating","lower"
"1ce0d20e6414eff6030f00e7eabc81bd","restaurant",6,"alternating","higher"
"1ce0d20e6414eff6030f00e7eabc81bd","concerts",6,"alternating","just_met"
"1ce0d20e6414eff6030f00e7eabc81bd","scheduling",6,"alternating","just_met"
"1ce0d20e6414eff6030f00e7eabc81bd","babysitting",2,"repeating","higher"
"1ce0d20e6414eff6030f00e7eabc81bd","feedback",3,"repeating","equal"
"1ce0d20e6414eff6030f00e7eabc81bd","gifts",2,"repeating","just_met"
"1ce0d20e6414eff6030f00e7eabc81bd","weekend",7,"alternating","lower"
"1ce0d20e6414eff6030f00e7eabc81bd","meeting prep",3,"repeating","just_met"
"1ce0d20e6414eff6030f00e7eabc81bd","architects",5,"repeating","higher"
"d5a5215ecc76015a1dae31011e0b66bd","scheduling",3,"repeating","lower"
"d5a5215ecc76015a1dae31011e0b66bd","fundraising",6,"alternating","higher"
"d5a5215ecc76015a1dae31011e0b66bd","concerts",2,"repeating","lower"
"d5a5215ecc76015a1dae31011e0b66bd","family meals",3,"repeating","higher"
"d5a5215ecc76015a1dae31011e0b66bd","housemates",6,"alternating","just_met"
"d5a5215ecc76015a1dae31011e0b66bd","group project",6,"alternating","equal"
"d5a5215ecc76015a1dae31011e0b66bd","weekend",3,"repeating","equal"
"d5a5215ecc76015a1dae31011e0b66bd","feedback",6,"alternating","higher"
"d5a5215ecc76015a1dae31011e0b66bd","coffee",6,"alternating","equal"
"d5a5215ecc76015a1dae31011e0b66bd","restaurant",6,"alternating","just_met"
"d5a5215ecc76015a1dae31011e0b66bd","police",2,"repeating","equal"
"d5a5215ecc76015a1dae31011e0b66bd","meeting prep",6,"alternating","lower"
"d5a5215ecc76015a1dae31011e0b66bd","gifts",6,"alternating","lower"
"d5a5215ecc76015a1dae31011e0b66bd","architects",3,"repeating","just_met"
"d5a5215ecc76015a1dae31011e0b66bd","babysitting",5,"repeating","just_met"
"d5a5215ecc76015a1dae31011e0b66bd","groceries",3,"repeating","higher"
"66b0a011775810b7d948e083f834e1b2","housemates",7,"alternating","just_met"
"66b0a011775810b7d948e083f834e1b2","scheduling",7,"alternating","higher"
"66b0a011775810b7d948e083f834e1b2","babysitting",3,"repeating","equal"
"66b0a011775810b7d948e083f834e1b2","concerts",6,"alternating","lower"
"66b0a011775810b7d948e083f834e1b2","gifts",7,"repeating","higher"
"66b0a011775810b7d948e083f834e1b2","restaurant",2,"repeating","higher"
"66b0a011775810b7d948e083f834e1b2","weekend",7,"alternating","just_met"
"66b0a011775810b7d948e083f834e1b2","feedback",3,"repeating","equal"
"66b0a011775810b7d948e083f834e1b2","architects",7,"alternating","equal"
"66b0a011775810b7d948e083f834e1b2","groceries",7,"alternating","lower"
"66b0a011775810b7d948e083f834e1b2","coffee",2,"repeating","just_met"
"66b0a011775810b7d948e083f834e1b2","police",2,"repeating","lower"
"66b0a011775810b7d948e083f834e1b2","family meals",3,"repeating","just_met"
"66b0a011775810b7d948e083f834e1b2","fundraising",7,"alternating","equal"
"66b0a011775810b7d948e083f834e1b2","meeting prep",2,"repeating","lower"
"66b0a011775810b7d948e083f834e1b2","group project",7,"alternating","higher"
"e6db685e48bb648b179cc29847631ae9","feedback",7,"alternating","equal"
"e6db685e48bb648b179cc29847631ae9","family meals",7,"repeating","equal"
"e6db685e48bb648b179cc29847631ae9","housemates",6,"repeating","higher"
"e6db685e48bb648b179cc29847631ae9","groceries",7,"repeating","equal"
"e6db685e48bb648b179cc29847631ae9","gifts",7,"alternating","just_met"
"e6db685e48bb648b179cc29847631ae9","coffee",7,"alternating","lower"
"e6db685e48bb648b179cc29847631ae9","meeting prep",7,"alternating","just_met"
"e6db685e48bb648b179cc29847631ae9","babysitting",5,"alternating","higher"
"e6db685e48bb648b179cc29847631ae9","weekend",7,"repeating","lower"
"e6db685e48bb648b179cc29847631ae9","architects",7,"alternating","higher"
"e6db685e48bb648b179cc29847631ae9","group project",7,"alternating","lower"
"e6db685e48bb648b179cc29847631ae9","fundraising",7,"alternating","equal"
"e6db685e48bb648b179cc29847631ae9","restaurant",3,"repeating","higher"
"e6db685e48bb648b179cc29847631ae9","concerts",3,"repeating","just_met"
"e6db685e48bb648b179cc29847631ae9","scheduling",6,"repeating","just_met"
"e6db685e48bb648b179cc29847631ae9","police",6,"repeating","lower"
"78de8fb3dfa3b837f09debc35752dfc2","family meals",6,"repeating","higher"
"78de8fb3dfa3b837f09debc35752dfc2","housemates",7,"alternating","higher"
"78de8fb3dfa3b837f09debc35752dfc2","feedback",7,"alternating","lower"
"78de8fb3dfa3b837f09debc35752dfc2","fundraising",2,"repeating","lower"
"78de8fb3dfa3b837f09debc35752dfc2","group project",2,"repeating","equal"
"78de8fb3dfa3b837f09debc35752dfc2","restaurant",7,"alternating","equal"
"78de8fb3dfa3b837f09debc35752dfc2","scheduling",1,"repeating","equal"
"78de8fb3dfa3b837f09debc35752dfc2","police",7,"alternating","just_met"
"78de8fb3dfa3b837f09debc35752dfc2","concerts",1,"repeating","just_met"
"78de8fb3dfa3b837f09debc35752dfc2","babysitting",7,"alternating","lower"
"78de8fb3dfa3b837f09debc35752dfc2","groceries",3,"repeating","just_met"
