subject_id,time_elapsed,gender,age,understood,pass_attention,comments
820e345ff1339c03405aadc67d639a90,648162,male,25,yes,TRUE,NA
1ee5b099575294eba944ccec3bafcc91,525473,female,40,yes,TRUE,NA
2200d036c58488ef7944ab910eadc37f,966211,female,59,yes,TRUE,NA
22ff9f5caae0741a79638d9718f8c122,1809222,male,22,yes,TRUE,I would've answered many of the questions differently if they were asking about the other person in the scenario.
13fa06184ab8ac8bbbee0c633855e2dd,549233,nonconforming,23,yes,TRUE,"I missed a few buttons during the study. I think the first button I missed was supposed to be a ""not very annoying"" option and the second option was a ""somewhat satisfied"""
e0107685ff5504fcd547953f6fe3805f,1184976,male,34,yes,TRUE,NA
e8c53f169eb6b0c7e54e2a711a3dabb2,817306,male,35,yes,TRUE,NA
a437ce5f45ddce537558a3c635626b76,1077641,female,40,yes,TRUE,They all seemed like pretty positive interactions and I never really saw why anyone would get annoyed.
5a465086d4078f04d40490db8cd258c1,539682,male,23,yes,TRUE,NA
027a1854da568cbdf18aa4269c9d7d43,1217189,female,70,yes,TRUE,no
166237423352a1a377a808e9b6ebe916,526175,male,29,yes,TRUE,N/A
dd77429360e9b5872f2191bf6774bdaa,1305086,female,35,yes,TRUE,NA
df7bcd7474d18652f0b3750aa2719e78,842077,female,28,yes,TRUE,NA
7e240a1ca2f75604fa27b4ff265a9abc,733057,female,22,yes,TRUE,"I'm sure it was on purpose, but the scenarios were all pretty similar in their level of emotionality."
a1378c54d1f8386114758f6c0f126c29,1945406,female,28,yes,TRUE,NA
97a3f5bca792a90f9baac84d742b5a59,1396937,male,25,yes,TRUE,NA
a6c647355548cc73979efa46589c1e11,398712,male,25,yes,TRUE,NA
d3f46862fa185f996d9546165f2b8adb,475690,male,34,yes,TRUE,NA
33c49d73c134ee2b939b6e270253d440,886114,male,56,yes,TRUE,NA
8052bcf45bda4fec5b998dd4b51d9557,726601,male,38,yes,TRUE,NA
1461c4ed75492b07f33bdebbd3844eb0,1222573,female,24,yes,TRUE,NA
b4f53c4d5a888d3188e611f173108e40,704342,nonconforming,27,yes,TRUE,NA
21b1bcaae77cd1b12f9a5761a8ec4a5c,1032369,female,50,yes,TRUE,Equal situations can still bring annoyance.
1f088da97e25567fa4390889c29cd20d,494881,female,42,yes,TRUE,NA
4e01286b40df34d285318f994bd057d2,832671,male,40,yes,TRUE,I have no comments or suggestions.
9e519fc60fc0e08299b9e20e5e9c4b09,882934,female,36,yes,TRUE,NA
464da4b1aafc122075c14f10e362faee,410219,female,27,yes,TRUE,NA
5fdc73a7d9fcfe68a790cc108f8a8d62,1036438,male,61,yes,TRUE,NA
28851f50d51a16ce0d83621fa2ffbc88,1235305,nonconforming,23,yes,TRUE,no
f657d35924b5edbad976ece6e63d3a95,486632,male,31,yes,TRUE,NA
0b4e77812e41add91f314ccd1db926f9,675026,female,21,yes,TRUE,"I found it somewhat difficult, maybe I was overthinking it. But a lot of the peoples' feelings in these situations would depend on how they felt about the other party beforehand"
a3468f079913d9de1b2f37ea958d5faa,604570,male,26,yes,TRUE,NA
cf475a3f8adbc05d555a03bd7a25f4e0,970445,male,24,yes,TRUE,I thought it was a bit weird that all of the questions I've had I've felt that it was always asking about the party that got the better end of the situation instead of a slightly worse.
b0f11c89507e8d7ee8a5f7811efa0a3d,440678,female,30,yes,TRUE,NA
c471b945b05a5ae86f429466558a3acd,1682975,male,37,yes,TRUE,None
c0b54cb89462845e7eafe83d6a216a92,392240,female,27,yes,TRUE,NA
06e8ed3c007e301d1a56b7149ed5a1b4,411769,female,20,yes,TRUE,NA
c5f2c248e66372a7368b14043078379f,754194,female,22,yes,TRUE,NA
d8881bb3d9eae27aab6dc0447e042c66,824811,female,42,yes,TRUE,This was very interesting and I appreciate the opportunity to contribute!
1580ade8bdd425b3df20e31ae3e9dd3f,387659,male,24,yes,TRUE,NA
534fd25455b1f91b6efc99bb2c0413fa,493276,female,22,yes,TRUE,NA
9285d707d8bdadb9f800d52f55834b64,655923,female,21,yes,TRUE,NA
7c80434f8072f517cc7a91f7dfacb720,650460,female,31,yes,TRUE,Thank you
4e20add9788ebcc5a58f911df03cab58,640037,female,24,yes,TRUE,NA
27081460c215f5beb7cd7b687790c675,532097,female,25,yes,TRUE,NA
b949ae8777a4546f9b7ce0e86d1c06a6,2582653,female,23,yes,TRUE,NA
0089b3995d356ca7bd2411574dd65082,541503,male,29,yes,TRUE,NA
20f57656ec31011854e446724b5eacde,589413,female,22,yes,TRUE,NA
27514371afa11da6be463ca31a94f586,591692,female,52,yes,TRUE,NA
3b7da04c5a0c1e02887df5e71ff93f1a,654656,female,30,yes,TRUE,n/a
7901cf98450aeec7d07346cff59f70db,637708,female,20,yes,TRUE,n/a
6f9501fc8be21a0c3eb8a98dff5f814f,2709039,female,29,yes,TRUE,NA
d4eedf38f61b042cfa503654615cbd3e,790108,female,21,yes,TRUE,NA
df891a667565ea0325672dbe9325cbae,508825,female,29,yes,TRUE,NA
cef3fe9a9af528dddf865662a5fb15d1,560897,male,28,yes,TRUE,NA
67046254c417dfac2b44147fa14b0394,200789,female,23,yes,TRUE,NA
605d6c02bff716173f318dfbe657a56b,461599,female,20,yes,TRUE,NA
174dc51cac18683a0f36f2c800c052bb,607087,female,25,yes,TRUE,NA
09c89ad555702bdf37c3c2f597b65385,605822,female,23,yes,TRUE,NA
f29c711ddd201fc33ee4150f5a76808a,493119,female,29,yes,TRUE,No suggestions.
1befb0e9cb641de0b87682c9f8bd6bb5,442409,female,23,yes,TRUE,NA
08ba4d86e4dc38d06ac8352ba2258138,1003402,male,42,yes,TRUE,Questions were clear and easy to understand. Thanks!
89d502defe3725ebfd6e9397443c0d30,3236076,male,24,yes,TRUE,"No, thank you."
0c0f3c24e3686141dc70c9f02e646bcb,1738351,female,20,no,TRUE,The instructions were somewhat confusing as the scenarios and the questions provided regarding the scenarios did not always line up.
de3cf0e60ab4baa9c211a8c26fe06c7b,744373,male,47,yes,TRUE,Good luck!
a1d7ab5b29fe75c20bb9fcd585e9198e,761255,female,32,yes,TRUE,No comments. Thanks.
87ebc33507289f1cf22b6ee9197b8513,1471498,male,44,yes,TRUE,NA
9faee5c5dd4f6d7ba3a38508be6e1d66,1071014,male,22,yes,TRUE,NA
973df674fa5b6ba807a45c98761556d7,430825,male,48,yes,TRUE,Thank you
09abf6fee2759c6480d53c0bed4d71b5,655646,female,24,yes,TRUE,NA
c53e7a2722e9235d3491a7b703b55da7,1122457,female,35,yes,TRUE,NA
b3a0f088c552a50ae5e3221fbd4fe45c,594108,male,54,yes,TRUE,NA
3057957f2df41bd8e751b965fea67a29,754626,male,41,yes,TRUE,NA
6c067c46e23dfc0426cb1db753550ad0,372776,male,37,yes,TRUE,none
d59e19b0f31a0c0a8a31b50cb323632d,756961,female,41,yes,TRUE,NA
caf73f0f216f2b6a151b85abdc98e629,687478,female,27,yes,TRUE,NA
98b906654f810fc7470c6b81442dd837,426539,female,30,yes,TRUE,NA
7bb9f0294f3a6c9931482b82e8d40bc7,647335,male,25,yes,TRUE,NA
68f7004c6fb2e772776c3d741d3d1f15,1086930,male,23,yes,TRUE,I think giving a sastified and annoyed rating on both situations would lead to better answers.
86fae4629d6ceca38149777c2ef7635d,2358953,male,31,yes,TRUE,Interesting!
38f4c0e429ffc819d5fc0fad02769f18,657049,male,27,yes,TRUE,NA
ed2adc3c0fdf763bcef93323aec91d7e,293863,male,39,yes,TRUE,no
b31740686142b4e86bf6e386d70d896a,1859021,male,34,yes,TRUE,Nothing comes to mind. Thank you.
21295e054853e72d634b24d105d944fc,510829,male,34,yes,TRUE,great survey
2f041dc13e4ae63fcc37e6ccd528a795,605841,male,28,yes,TRUE,NA
69662486315f7c1787942dcc294db6d1,806326,male,20,yes,TRUE,NA
2062b63c3d346ce5d8812747f26e6e7a,3406882,male,33,yes,FALSE,NA
e4dd2d0575b4ed44a9d98d301302d2a6,449149,female,45,yes,TRUE,NA
70649d45ab174bcd027eb91265e38dec,732367,male,20,yes,TRUE,NA
1e87a2e052584490b8f9ec9c334bab62,1411043,male,23,yes,TRUE,NA
3931a2c9f7ea2cd9b8e60db11a8ce636,432959,male,31,yes,TRUE,NA
25ddb5e9408064c7c9b9fb6fca2fca61,1210992,male,37,yes,TRUE,NA
15a1e4e8d88cb197905c91ada37213b4,1568920,male,28,yes,TRUE,"I have no comments, the study went well."
770065f77308cd40de52249acad54589,372538,male,36,yes,TRUE,"none, thanks"
c8efbcd3c665b4e0fdb2841cc7c3eda1,841985,female,57,yes,TRUE,NA
8c12e9bb9e3017f7768782d9e27326b0,758349,male,48,yes,TRUE,thanks
ed0e2cb3f3d4082ca9b28ffc56438182,1854243,male,35,yes,FALSE,NA
1c6fff49c45b480fd0bfd3fd887975a7,1714064,female,32,yes,TRUE,NA
afd552f1c37d1691dd2d9a922e707cca,1503932,female,35,yes,TRUE,NA
9b0f26b9d3cabea76270508eaca9e15f,900874,female,46,yes,TRUE,NA
7ae1b46b927b558d102dcf38339304b9,547898,female,23,yes,TRUE,"Things looked fine, so not really. Thanks."
6285ba0c57ba54c6ae9bc03e5c226c82,1883044,male,37,yes,TRUE,NA
c0e16d7c41f1b48675e8d07b4b735251,536055,male,44,yes,TRUE,NA
86780df486e57f784c5949425a2027a1,1163176,female,67,yes,TRUE,NA
a762422876f048c62beaf6fe147722e6,593552,male,27,yes,TRUE,"A lot of the scenarios seemed similar and I found myself picking ""not at all annoyed"" and ""highly satisfied"" for the overwhelming majority."
42e14d1eb1eb8922e4e1114dc59c1c27,671646,nonconforming,27,yes,TRUE,NA
5e977377586409bcbfa9e2aab3820a1f,595031,male,19,yes,TRUE,NA
10b288cf38ba78f94571311de49ae1a2,1247867,male,26,yes,FALSE,NA
3beb03438ddb9d9442e963565445d971,922122,female,41,yes,TRUE,No
24b5671292c52f595984b0ef6923bc88,437126,male,30,yes,TRUE,none
904e25b1584c71f83e3304d768eec107,583979,female,28,yes,TRUE,NA
90228ea8999d75c6c0daeece45923372,712557,male,26,yes,TRUE,NA
d5e51a72238e65681e63e445db6fd549,1798736,female,27,yes,TRUE,thank you
d42c39265f14d248288dafaffbd5926b,530859,male,27,yes,TRUE,None of the scenarios provided enough information to determine how either person would feel about the situation. I don't know why any of those people made those decisions or if either person was okay with them. I have to assume that they're all mature adults and don't make a big deal of helping each other or not always getting what they want.
2b8f669488a268d502903433fc1b75bf,404819,female,27,yes,TRUE,NA
1eb841a84a3fe34615229d97290d4049,914141,male,65,yes,TRUE,none
98e5eb8176aa36724cef12ddc3b132a3,1138399,female,40,yes,TRUE,NA
296eb8a2a49f4be52ed5dcb0608764ff,14862556,male,26,yes,TRUE,NA
5afa09227147dcf791cf70abc97740d1,1277936,female,49,yes,TRUE,no
bc118d24056643fbcc22e3e1fe043c2c,539946,female,28,yes,TRUE,NA
267362017f2192e883d4920b471f00af,642513,male,21,yes,TRUE,NA
4ffee4e4875a7dc6f23e827f7538c620,535584,male,28,yes,TRUE,NA
72a1864147c551cca8d219dfd1d41879,863921,nonconforming,19,yes,TRUE,NA
91ae5380c6b7b170ea2479d296fe52f0,1299821,male,29,yes,TRUE,NA
86e68e0ceae9f6e64967d6dba2bed274,1139596,female,40,yes,TRUE,NA
