subject_id,story,strategy,altruistic_status_second,annoyed,satisfied,understood,pass_attention
d6d607e8ea2220c319d53963078c2db2,group project,alternating,more,0,6,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,weekend,repeating,more,0,5,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,meeting prep,alternating,equal,0,6,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,fundraising,repeating,just_met,3,2,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,concerts,repeating,equal,0,6,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,babysitting,repeating,less,3,4,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,architects,repeating,less,4,0,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,groceries,alternating,just_met,0,6,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,gifts,alternating,equal,0,6,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,family meals,alternating,just_met,0,6,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,coffee,alternating,more,2,6,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,restaurant,alternating,less,1,6,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,housemates,alternating,less,3,6,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,scheduling,repeating,equal,0,6,yes,TRUE
d6d607e8ea2220c319d53963078c2db2,police,repeating,more,0,4,yes,TRUE
aeed2150917e175352ac5acac30712da,gifts,repeating,just_met,0,6,yes,TRUE
aeed2150917e175352ac5acac30712da,coffee,repeating,less,0,5,yes,TRUE
aeed2150917e175352ac5acac30712da,family meals,alternating,equal,0,6,yes,TRUE
aeed2150917e175352ac5acac30712da,weekend,alternating,less,1,4,yes,TRUE
aeed2150917e175352ac5acac30712da,architects,repeating,more,0,4,yes,TRUE
aeed2150917e175352ac5acac30712da,housemates,alternating,more,0,4,yes,TRUE
aeed2150917e175352ac5acac30712da,police,alternating,less,1,3,yes,TRUE
aeed2150917e175352ac5acac30712da,fundraising,repeating,equal,0,6,yes,TRUE
aeed2150917e175352ac5acac30712da,scheduling,alternating,just_met,0,5,yes,TRUE
aeed2150917e175352ac5acac30712da,concerts,alternating,just_met,0,6,yes,TRUE
aeed2150917e175352ac5acac30712da,meeting prep,repeating,just_met,1,3,yes,TRUE
aeed2150917e175352ac5acac30712da,group project,repeating,less,0,6,yes,TRUE
aeed2150917e175352ac5acac30712da,feedback,repeating,equal,1,4,yes,TRUE
aeed2150917e175352ac5acac30712da,restaurant,alternating,more,0,5,yes,TRUE
aeed2150917e175352ac5acac30712da,groceries,alternating,equal,0,6,yes,TRUE
aeed2150917e175352ac5acac30712da,babysitting,repeating,more,4,0,yes,TRUE
8603c3b97583fa773c3527542363fd57,coffee,alternating,just_met,0,0,yes,TRUE
8603c3b97583fa773c3527542363fd57,babysitting,alternating,equal,0,6,yes,TRUE
8603c3b97583fa773c3527542363fd57,concerts,alternating,more,0,5,yes,TRUE
8603c3b97583fa773c3527542363fd57,scheduling,alternating,more,1,2,yes,TRUE
8603c3b97583fa773c3527542363fd57,groceries,repeating,less,2,5,yes,TRUE
8603c3b97583fa773c3527542363fd57,weekend,repeating,just_met,3,5,yes,TRUE
8603c3b97583fa773c3527542363fd57,family meals,repeating,less,2,5,yes,TRUE
8603c3b97583fa773c3527542363fd57,feedback,alternating,less,0,5,yes,TRUE
8603c3b97583fa773c3527542363fd57,police,repeating,just_met,1,6,yes,TRUE
8603c3b97583fa773c3527542363fd57,group project,alternating,just_met,0,4,yes,TRUE
8603c3b97583fa773c3527542363fd57,meeting prep,repeating,more,0,4,yes,TRUE
8603c3b97583fa773c3527542363fd57,restaurant,repeating,equal,0,3,yes,TRUE
8603c3b97583fa773c3527542363fd57,architects,alternating,equal,0,5,yes,TRUE
8603c3b97583fa773c3527542363fd57,fundraising,alternating,less,0,5,yes,TRUE
8603c3b97583fa773c3527542363fd57,housemates,repeating,equal,4,3,yes,TRUE
8603c3b97583fa773c3527542363fd57,gifts,repeating,more,0,6,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,group project,repeating,more,1,4,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,housemates,repeating,less,0,6,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,gifts,repeating,equal,0,5,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,groceries,repeating,just_met,0,6,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,babysitting,alternating,less,0,6,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,family meals,repeating,just_met,0,5,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,weekend,alternating,more,0,5,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,scheduling,alternating,equal,0,6,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,feedback,alternating,just_met,0,5,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,restaurant,repeating,less,1,5,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,concerts,alternating,equal,0,6,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,police,alternating,more,0,4,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,meeting prep,repeating,equal,1,5,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,fundraising,alternating,just_met,1,4,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,architects,alternating,less,1,5,yes,TRUE
d7783479786f8337a9b8cfa0443b49be,coffee,repeating,more,1,6,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,housemates,alternating,just_met,0,5,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,feedback,alternating,more,0,5,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,weekend,repeating,equal,0,5,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,coffee,alternating,equal,0,6,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,scheduling,repeating,less,0,5,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,fundraising,alternating,more,1,5,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,concerts,repeating,less,0,5,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,architects,repeating,just_met,2,4,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,family meals,repeating,more,0,4,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,groceries,repeating,more,0,6,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,babysitting,repeating,just_met,0,5,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,gifts,alternating,less,0,5,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,police,repeating,equal,0,5,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,restaurant,alternating,just_met,0,6,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,meeting prep,alternating,less,1,5,yes,TRUE
18c7b5bdfb413a83806004fdb701278a,group project,alternating,equal,2,4,yes,TRUE
ea1744a669b4c659e758c37ac6573621,group project,repeating,just_met,4,2,yes,TRUE
ea1744a669b4c659e758c37ac6573621,gifts,alternating,more,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,groceries,alternating,less,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,babysitting,repeating,equal,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,architects,repeating,equal,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,family meals,alternating,less,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,concerts,repeating,more,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,police,alternating,just_met,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,weekend,alternating,just_met,2,3,yes,TRUE
ea1744a669b4c659e758c37ac6573621,coffee,repeating,just_met,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,scheduling,repeating,more,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,fundraising,repeating,less,3,2,yes,TRUE
ea1744a669b4c659e758c37ac6573621,feedback,repeating,less,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,meeting prep,alternating,more,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,restaurant,alternating,equal,0,5,yes,TRUE
ea1744a669b4c659e758c37ac6573621,housemates,alternating,equal,0,5,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,gifts,repeating,more,2,5,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,restaurant,alternating,less,0,3,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,babysitting,repeating,just_met,0,6,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,weekend,repeating,less,0,6,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,group project,alternating,equal,5,2,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,groceries,alternating,more,0,6,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,coffee,alternating,just_met,0,6,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,architects,alternating,more,0,6,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,police,repeating,equal,0,6,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,scheduling,repeating,just_met,0,6,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,fundraising,alternating,just_met,0,6,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,feedback,repeating,equal,6,1,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,housemates,alternating,equal,0,6,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,family meals,repeating,more,0,6,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,meeting prep,alternating,less,0,6,yes,TRUE
51e9e0da225a53ed011b6c6aa1c20c92,concerts,repeating,less,0,6,yes,TRUE
69c00648e3b0eb05385d01ad65642983,concerts,alternating,more,1,5,yes,TRUE
69c00648e3b0eb05385d01ad65642983,group project,alternating,just_met,2,3,yes,TRUE
69c00648e3b0eb05385d01ad65642983,scheduling,alternating,equal,1,4,yes,TRUE
69c00648e3b0eb05385d01ad65642983,police,repeating,just_met,0,6,yes,TRUE
69c00648e3b0eb05385d01ad65642983,housemates,alternating,just_met,0,6,yes,TRUE
69c00648e3b0eb05385d01ad65642983,family meals,repeating,less,0,5,yes,TRUE
69c00648e3b0eb05385d01ad65642983,gifts,repeating,less,0,6,yes,TRUE
69c00648e3b0eb05385d01ad65642983,fundraising,repeating,equal,2,3,yes,TRUE
69c00648e3b0eb05385d01ad65642983,architects,alternating,less,1,4,yes,TRUE
69c00648e3b0eb05385d01ad65642983,meeting prep,repeating,more,2,2,yes,TRUE
69c00648e3b0eb05385d01ad65642983,groceries,alternating,less,0,5,yes,TRUE
69c00648e3b0eb05385d01ad65642983,coffee,repeating,equal,0,5,yes,TRUE
69c00648e3b0eb05385d01ad65642983,babysitting,alternating,equal,0,5,yes,TRUE
69c00648e3b0eb05385d01ad65642983,weekend,alternating,more,1,4,yes,TRUE
69c00648e3b0eb05385d01ad65642983,feedback,repeating,just_met,1,4,yes,TRUE
69c00648e3b0eb05385d01ad65642983,restaurant,repeating,more,0,5,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,coffee,repeating,equal,0,6,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,police,alternating,equal,0,6,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,feedback,repeating,more,0,6,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,scheduling,alternating,less,0,6,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,meeting prep,repeating,less,0,6,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,restaurant,repeating,just_met,0,6,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,fundraising,repeating,more,0,5,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,family meals,alternating,more,0,6,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,gifts,repeating,less,0,6,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,babysitting,alternating,just_met,0,6,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,weekend,alternating,equal,0,6,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,concerts,alternating,less,0,5,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,groceries,alternating,more,0,6,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,group project,repeating,equal,1,4,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,housemates,repeating,just_met,0,5,yes,TRUE
d8eee9ff3b61c8496ba18d013e3acd7e,architects,alternating,just_met,0,6,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,weekend,repeating,more,0,5,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,feedback,alternating,just_met,0,6,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,housemates,repeating,just_met,0,5,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,concerts,repeating,more,1,4,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,gifts,alternating,less,0,5,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,architects,repeating,less,1,4,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,restaurant,alternating,more,0,5,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,scheduling,repeating,equal,0,6,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,fundraising,alternating,equal,0,6,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,groceries,repeating,less,0,5,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,meeting prep,alternating,more,0,6,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,family meals,alternating,less,0,6,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,babysitting,repeating,equal,0,6,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,group project,repeating,just_met,3,0,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,coffee,alternating,equal,0,6,yes,TRUE
32354b0a447219320e77ce3c6a3dbeb2,police,alternating,just_met,0,6,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,groceries,repeating,just_met,4,1,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,concerts,repeating,just_met,2,4,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,group project,repeating,equal,5,0,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,architects,repeating,less,4,1,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,fundraising,repeating,less,3,1,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,feedback,alternating,less,0,4,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,weekend,alternating,more,2,2,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,restaurant,alternating,equal,0,5,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,family meals,repeating,more,1,4,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,babysitting,alternating,less,0,5,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,scheduling,repeating,equal,0,5,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,housemates,alternating,more,0,4,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,gifts,alternating,equal,0,4,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,police,alternating,just_met,0,4,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,meeting prep,alternating,just_met,0,2,yes,TRUE
9b6b985c4c904e3372bb0e068c4600bc,coffee,repeating,more,0,4,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,police,repeating,just_met,1,4,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,concerts,alternating,more,0,5,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,group project,alternating,just_met,3,2,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,meeting prep,repeating,more,3,3,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,family meals,repeating,less,2,2,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,feedback,repeating,just_met,0,5,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,scheduling,alternating,equal,0,5,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,babysitting,alternating,equal,0,6,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,housemates,alternating,just_met,0,6,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,weekend,alternating,more,0,6,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,coffee,repeating,equal,0,6,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,architects,alternating,less,0,5,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,fundraising,repeating,equal,4,2,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,groceries,alternating,less,0,5,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,gifts,repeating,less,0,6,yes,TRUE
61623ab2395ef82026b8b0912c6eb275,restaurant,repeating,more,0,6,yes,TRUE
b31cf63632646f191510fa06b52a880d,police,repeating,equal,0,1,yes,TRUE
b31cf63632646f191510fa06b52a880d,restaurant,alternating,just_met,0,4,yes,TRUE
b31cf63632646f191510fa06b52a880d,housemates,alternating,just_met,0,4,yes,TRUE
b31cf63632646f191510fa06b52a880d,groceries,repeating,more,0,2,yes,TRUE
b31cf63632646f191510fa06b52a880d,group project,alternating,equal,0,3,yes,TRUE
b31cf63632646f191510fa06b52a880d,feedback,alternating,more,0,3,yes,TRUE
b31cf63632646f191510fa06b52a880d,family meals,repeating,more,0,2,yes,TRUE
b31cf63632646f191510fa06b52a880d,concerts,repeating,less,0,3,yes,TRUE
b31cf63632646f191510fa06b52a880d,meeting prep,alternating,less,0,3,yes,TRUE
b31cf63632646f191510fa06b52a880d,architects,repeating,just_met,1,1,yes,TRUE
b31cf63632646f191510fa06b52a880d,gifts,alternating,less,0,4,yes,TRUE
b31cf63632646f191510fa06b52a880d,weekend,repeating,equal,0,4,yes,TRUE
b31cf63632646f191510fa06b52a880d,coffee,alternating,equal,0,3,yes,TRUE
b31cf63632646f191510fa06b52a880d,babysitting,repeating,just_met,0,5,yes,TRUE
b31cf63632646f191510fa06b52a880d,fundraising,alternating,more,0,5,yes,TRUE
b31cf63632646f191510fa06b52a880d,scheduling,repeating,less,0,2,yes,TRUE
820e345ff1339c03405aadc67d639a90,group project,repeating,equal,1,1,yes,TRUE
820e345ff1339c03405aadc67d639a90,scheduling,alternating,less,0,2,yes,TRUE
820e345ff1339c03405aadc67d639a90,gifts,repeating,less,0,3,yes,TRUE
820e345ff1339c03405aadc67d639a90,coffee,repeating,equal,0,6,yes,TRUE
820e345ff1339c03405aadc67d639a90,meeting prep,repeating,less,0,4,yes,TRUE
820e345ff1339c03405aadc67d639a90,police,alternating,equal,0,6,yes,TRUE
820e345ff1339c03405aadc67d639a90,family meals,alternating,more,0,6,yes,TRUE
820e345ff1339c03405aadc67d639a90,concerts,alternating,less,0,6,yes,TRUE
820e345ff1339c03405aadc67d639a90,babysitting,alternating,just_met,0,6,yes,TRUE
820e345ff1339c03405aadc67d639a90,weekend,alternating,equal,0,5,yes,TRUE
820e345ff1339c03405aadc67d639a90,fundraising,repeating,more,1,0,yes,TRUE
820e345ff1339c03405aadc67d639a90,groceries,alternating,more,0,6,yes,TRUE
820e345ff1339c03405aadc67d639a90,architects,alternating,just_met,0,6,yes,TRUE
820e345ff1339c03405aadc67d639a90,feedback,repeating,more,0,4,yes,TRUE
820e345ff1339c03405aadc67d639a90,restaurant,repeating,just_met,0,6,yes,TRUE
820e345ff1339c03405aadc67d639a90,housemates,repeating,just_met,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,fundraising,repeating,equal,2,1,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,gifts,alternating,more,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,restaurant,alternating,more,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,family meals,alternating,just_met,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,concerts,repeating,less,6,0,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,group project,repeating,more,1,2,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,police,alternating,less,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,feedback,alternating,equal,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,housemates,repeating,just_met,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,scheduling,repeating,more,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,architects,repeating,equal,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,coffee,alternating,just_met,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,babysitting,alternating,equal,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,meeting prep,alternating,less,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,weekend,repeating,just_met,0,6,yes,TRUE
1ee5b099575294eba944ccec3bafcc91,groceries,repeating,less,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,housemates,alternating,equal,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,group project,alternating,equal,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,concerts,repeating,less,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,feedback,repeating,equal,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,coffee,alternating,just_met,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,babysitting,repeating,just_met,1,0,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,scheduling,repeating,just_met,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,meeting prep,alternating,less,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,groceries,alternating,more,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,fundraising,alternating,just_met,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,gifts,repeating,more,1,1,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,police,repeating,equal,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,architects,alternating,more,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,family meals,repeating,more,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,weekend,repeating,less,0,6,yes,TRUE
e0107685ff5504fcd547953f6fe3805f,restaurant,alternating,less,0,6,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,architects,repeating,less,2,3,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,meeting prep,alternating,equal,0,6,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,weekend,repeating,more,0,6,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,fundraising,repeating,just_met,0,6,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,police,repeating,more,0,6,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,restaurant,alternating,less,0,6,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,groceries,alternating,just_met,0,6,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,babysitting,repeating,less,0,6,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,gifts,alternating,equal,0,6,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,concerts,repeating,equal,1,4,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,group project,alternating,more,0,5,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,housemates,alternating,less,0,5,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,scheduling,repeating,equal,0,6,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,feedback,repeating,just_met,0,5,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,family meals,alternating,just_met,0,5,yes,TRUE
e8c53f169eb6b0c7e54e2a711a3dabb2,coffee,alternating,more,0,5,yes,TRUE
166237423352a1a377a808e9b6ebe916,feedback,alternating,less,1,2,yes,TRUE
166237423352a1a377a808e9b6ebe916,fundraising,alternating,less,0,5,yes,TRUE
166237423352a1a377a808e9b6ebe916,housemates,repeating,equal,0,6,yes,TRUE
166237423352a1a377a808e9b6ebe916,scheduling,alternating,more,1,4,yes,TRUE
166237423352a1a377a808e9b6ebe916,weekend,repeating,just_met,0,5,yes,TRUE
166237423352a1a377a808e9b6ebe916,restaurant,repeating,equal,0,5,yes,TRUE
166237423352a1a377a808e9b6ebe916,coffee,alternating,just_met,0,6,yes,TRUE
166237423352a1a377a808e9b6ebe916,architects,alternating,equal,0,5,yes,TRUE
166237423352a1a377a808e9b6ebe916,babysitting,alternating,equal,1,6,yes,TRUE
166237423352a1a377a808e9b6ebe916,gifts,repeating,more,2,5,yes,TRUE
166237423352a1a377a808e9b6ebe916,meeting prep,repeating,more,0,5,yes,TRUE
166237423352a1a377a808e9b6ebe916,group project,alternating,just_met,1,3,yes,TRUE
