"subject_id","story","likert_rating","strategy","altruistic_status_second"
"1b7103d7ff7a6126002dbe96c1d2c3fc","housemates",2,"repeating","just_met"
"1b7103d7ff7a6126002dbe96c1d2c3fc","architects",2,"repeating","equal"
"1b7103d7ff7a6126002dbe96c1d2c3fc","police",7,"alternating","lower"
"1b7103d7ff7a6126002dbe96c1d2c3fc","scheduling",2,"repeating","higher"
"1b7103d7ff7a6126002dbe96c1d2c3fc","gifts",7,"alternating","higher"
"5ed26a88020252c4cd228fd4629f6998","restaurant",3,"repeating","lower"
"5ed26a88020252c4cd228fd4629f6998","architects",6,"repeating","higher"
"5ed26a88020252c4cd228fd4629f6998","meeting prep",5,"repeating","lower"
"5ed26a88020252c4cd228fd4629f6998","scheduling",7,"alternating","just_met"
"5ed26a88020252c4cd228fd4629f6998","police",7,"alternating","equal"
"5ed26a88020252c4cd228fd4629f6998","family meals",7,"alternating","higher"
"5ed26a88020252c4cd228fd4629f6998","coffee",3,"repeating","just_met"
"5ed26a88020252c4cd228fd4629f6998","gifts",6,"alternating","higher"
"5ed26a88020252c4cd228fd4629f6998","groceries",3,"repeating","higher"
"5ed26a88020252c4cd228fd4629f6998","concerts",6,"alternating","lower"
"5ed26a88020252c4cd228fd4629f6998","feedback",6,"alternating","equal"
"5ed26a88020252c4cd228fd4629f6998","weekend",6,"alternating","lower"
"5ed26a88020252c4cd228fd4629f6998","housemates",3,"repeating","equal"
"5ed26a88020252c4cd228fd4629f6998","fundraising",3,"repeating","just_met"
"5ed26a88020252c4cd228fd4629f6998","group project",2,"repeating","equal"
"5ed26a88020252c4cd228fd4629f6998","babysitting",7,"alternating","just_met"
"852f4e185c3fa471873044db6f3f1c6d","gifts",4,"repeating","lower"
"852f4e185c3fa471873044db6f3f1c6d","groceries",7,"alternating","lower"
"852f4e185c3fa471873044db6f3f1c6d","fundraising",7,"repeating","equal"
"852f4e185c3fa471873044db6f3f1c6d","meeting prep",6,"repeating","higher"
"852f4e185c3fa471873044db6f3f1c6d","weekend",7,"alternating","higher"
"852f4e185c3fa471873044db6f3f1c6d","restaurant",4,"repeating","higher"
"852f4e185c3fa471873044db6f3f1c6d","feedback",4,"repeating","just_met"
"852f4e185c3fa471873044db6f3f1c6d","group project",6,"alternating","just_met"
"852f4e185c3fa471873044db6f3f1c6d","concerts",7,"alternating","higher"
"852f4e185c3fa471873044db6f3f1c6d","family meals",7,"repeating","lower"
"852f4e185c3fa471873044db6f3f1c6d","scheduling",7,"alternating","equal"
"852f4e185c3fa471873044db6f3f1c6d","coffee",4,"repeating","equal"
"852f4e185c3fa471873044db6f3f1c6d","police",3,"repeating","just_met"
"852f4e185c3fa471873044db6f3f1c6d","architects",7,"alternating","lower"
"852f4e185c3fa471873044db6f3f1c6d","housemates",7,"alternating","just_met"
"852f4e185c3fa471873044db6f3f1c6d","babysitting",7,"alternating","equal"
"d5a5215ecc76015a1dae31011e0b66bd","scheduling",3,"repeating","lower"
"d5a5215ecc76015a1dae31011e0b66bd","fundraising",6,"alternating","higher"
"d5a5215ecc76015a1dae31011e0b66bd","concerts",2,"repeating","lower"
"d5a5215ecc76015a1dae31011e0b66bd","family meals",3,"repeating","higher"
"d5a5215ecc76015a1dae31011e0b66bd","housemates",6,"alternating","just_met"
"d5a5215ecc76015a1dae31011e0b66bd","group project",6,"alternating","equal"
"d5a5215ecc76015a1dae31011e0b66bd","weekend",3,"repeating","equal"
"d5a5215ecc76015a1dae31011e0b66bd","feedback",6,"alternating","higher"
"d5a5215ecc76015a1dae31011e0b66bd","coffee",6,"alternating","equal"
"d5a5215ecc76015a1dae31011e0b66bd","restaurant",6,"alternating","just_met"
"d5a5215ecc76015a1dae31011e0b66bd","police",2,"repeating","equal"
"d5a5215ecc76015a1dae31011e0b66bd","meeting prep",6,"alternating","lower"
"d5a5215ecc76015a1dae31011e0b66bd","gifts",6,"alternating","lower"
"d5a5215ecc76015a1dae31011e0b66bd","architects",3,"repeating","just_met"
"d5a5215ecc76015a1dae31011e0b66bd","babysitting",5,"repeating","just_met"
"d5a5215ecc76015a1dae31011e0b66bd","groceries",3,"repeating","higher"
"66b0a011775810b7d948e083f834e1b2","housemates",7,"alternating","just_met"
"66b0a011775810b7d948e083f834e1b2","scheduling",7,"alternating","higher"
"66b0a011775810b7d948e083f834e1b2","babysitting",3,"repeating","equal"
"66b0a011775810b7d948e083f834e1b2","concerts",6,"alternating","lower"
"66b0a011775810b7d948e083f834e1b2","gifts",7,"repeating","higher"
"66b0a011775810b7d948e083f834e1b2","restaurant",2,"repeating","higher"
"66b0a011775810b7d948e083f834e1b2","weekend",7,"alternating","just_met"
"66b0a011775810b7d948e083f834e1b2","feedback",3,"repeating","equal"
"66b0a011775810b7d948e083f834e1b2","architects",7,"alternating","equal"
"66b0a011775810b7d948e083f834e1b2","groceries",7,"alternating","lower"
"66b0a011775810b7d948e083f834e1b2","coffee",2,"repeating","just_met"
"66b0a011775810b7d948e083f834e1b2","police",2,"repeating","lower"
"66b0a011775810b7d948e083f834e1b2","family meals",3,"repeating","just_met"
"66b0a011775810b7d948e083f834e1b2","fundraising",7,"alternating","equal"
"66b0a011775810b7d948e083f834e1b2","meeting prep",2,"repeating","lower"
"66b0a011775810b7d948e083f834e1b2","group project",7,"alternating","higher"
"e6db685e48bb648b179cc29847631ae9","feedback",7,"alternating","equal"
"e6db685e48bb648b179cc29847631ae9","family meals",7,"repeating","equal"
"e6db685e48bb648b179cc29847631ae9","housemates",6,"repeating","higher"
"e6db685e48bb648b179cc29847631ae9","groceries",7,"repeating","equal"
"e6db685e48bb648b179cc29847631ae9","gifts",7,"alternating","just_met"
"e6db685e48bb648b179cc29847631ae9","coffee",7,"alternating","lower"
"e6db685e48bb648b179cc29847631ae9","meeting prep",7,"alternating","just_met"
"e6db685e48bb648b179cc29847631ae9","babysitting",5,"alternating","higher"
"e6db685e48bb648b179cc29847631ae9","weekend",7,"repeating","lower"
"e6db685e48bb648b179cc29847631ae9","architects",7,"alternating","higher"
"e6db685e48bb648b179cc29847631ae9","group project",7,"alternating","lower"
"e6db685e48bb648b179cc29847631ae9","fundraising",7,"alternating","equal"
"e6db685e48bb648b179cc29847631ae9","restaurant",3,"repeating","higher"
"e6db685e48bb648b179cc29847631ae9","concerts",3,"repeating","just_met"
"e6db685e48bb648b179cc29847631ae9","scheduling",6,"repeating","just_met"
"e6db685e48bb648b179cc29847631ae9","police",6,"repeating","lower"
"78de8fb3dfa3b837f09debc35752dfc2","family meals",6,"repeating","higher"
"78de8fb3dfa3b837f09debc35752dfc2","housemates",7,"alternating","higher"
"78de8fb3dfa3b837f09debc35752dfc2","feedback",7,"alternating","lower"
"78de8fb3dfa3b837f09debc35752dfc2","fundraising",2,"repeating","lower"
"78de8fb3dfa3b837f09debc35752dfc2","group project",2,"repeating","equal"
"78de8fb3dfa3b837f09debc35752dfc2","restaurant",7,"alternating","equal"
"78de8fb3dfa3b837f09debc35752dfc2","scheduling",1,"repeating","equal"
"78de8fb3dfa3b837f09debc35752dfc2","police",7,"alternating","just_met"
"78de8fb3dfa3b837f09debc35752dfc2","concerts",1,"repeating","just_met"
"78de8fb3dfa3b837f09debc35752dfc2","babysitting",7,"alternating","lower"
"78de8fb3dfa3b837f09debc35752dfc2","groceries",3,"repeating","just_met"
"78de8fb3dfa3b837f09debc35752dfc2","coffee",3,"repeating","higher"
"78de8fb3dfa3b837f09debc35752dfc2","weekend",6,"alternating","higher"
"78de8fb3dfa3b837f09debc35752dfc2","meeting prep",6,"alternating","just_met"
"78de8fb3dfa3b837f09debc35752dfc2","architects",6,"repeating","lower"
"78de8fb3dfa3b837f09debc35752dfc2","gifts",7,"alternating","equal"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","feedback",5,"repeating","lower"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","babysitting",6,"repeating","equal"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","fundraising",3,"repeating","lower"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","groceries",7,"alternating","lower"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","restaurant",7,"alternating","equal"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","gifts",7,"alternating","higher"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","concerts",5,"repeating","higher"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","coffee",3,"repeating","just_met"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","meeting prep",6,"alternating","higher"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","housemates",7,"alternating","equal"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","architects",3,"repeating","equal"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","group project",2,"repeating","just_met"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","police",7,"alternating","just_met"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","family meals",5,"alternating","lower"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","weekend",6,"alternating","just_met"
"f6566c3dfbb1ec0d0aa54c0feeb7fe86","scheduling",3,"repeating","higher"
"16e50f8bc4328c1aa3d30d5c4de6d927","group project",7,"alternating","just_met"
"16e50f8bc4328c1aa3d30d5c4de6d927","groceries",2,"repeating","lower"
"16e50f8bc4328c1aa3d30d5c4de6d927","babysitting",7,"alternating","equal"
"16e50f8bc4328c1aa3d30d5c4de6d927","meeting prep",6,"repeating","higher"
"16e50f8bc4328c1aa3d30d5c4de6d927","gifts",5,"repeating","higher"
"16e50f8bc4328c1aa3d30d5c4de6d927","concerts",4,"alternating","higher"
"16e50f8bc4328c1aa3d30d5c4de6d927","coffee",7,"alternating","just_met"
"16e50f8bc4328c1aa3d30d5c4de6d927","police",3,"repeating","just_met"
"16e50f8bc4328c1aa3d30d5c4de6d927","feedback",6,"alternating","lower"
"16e50f8bc4328c1aa3d30d5c4de6d927","housemates",3,"repeating","equal"
"16e50f8bc4328c1aa3d30d5c4de6d927","scheduling",7,"alternating","higher"
"16e50f8bc4328c1aa3d30d5c4de6d927","family meals",4,"repeating","lower"
"16e50f8bc4328c1aa3d30d5c4de6d927","restaurant",6,"repeating","equal"
"16e50f8bc4328c1aa3d30d5c4de6d927","architects",7,"alternating","equal"
"16e50f8bc4328c1aa3d30d5c4de6d927","weekend",4,"repeating","just_met"
"16e50f8bc4328c1aa3d30d5c4de6d927","fundraising",5,"alternating","lower"
"16f1f8869a22190bfee2970c6637fd39","group project",3,"repeating","just_met"
"16f1f8869a22190bfee2970c6637fd39","gifts",7,"alternating","higher"
"16f1f8869a22190bfee2970c6637fd39","babysitting",6,"repeating","equal"
"16f1f8869a22190bfee2970c6637fd39","coffee",3,"repeating","just_met"
"16f1f8869a22190bfee2970c6637fd39","concerts",3,"repeating","higher"
"16f1f8869a22190bfee2970c6637fd39","architects",4,"repeating","equal"
"16f1f8869a22190bfee2970c6637fd39","feedback",6,"repeating","lower"
"16f1f8869a22190bfee2970c6637fd39","meeting prep",7,"alternating","higher"
"16f1f8869a22190bfee2970c6637fd39","scheduling",6,"repeating","higher"
"16f1f8869a22190bfee2970c6637fd39","groceries",7,"alternating","lower"
"16f1f8869a22190bfee2970c6637fd39","housemates",7,"alternating","equal"
"16f1f8869a22190bfee2970c6637fd39","fundraising",3,"repeating","lower"
"16f1f8869a22190bfee2970c6637fd39","family meals",7,"alternating","lower"
"16f1f8869a22190bfee2970c6637fd39","weekend",7,"alternating","just_met"
"16f1f8869a22190bfee2970c6637fd39","restaurant",7,"alternating","equal"
"16f1f8869a22190bfee2970c6637fd39","police",7,"alternating","just_met"
"a11e58ccb8d185ac13d2aeb065b787e5","family meals",6,"alternating","lower"
"a11e58ccb8d185ac13d2aeb065b787e5","meeting prep",7,"alternating","equal"
"a11e58ccb8d185ac13d2aeb065b787e5","scheduling",6,"alternating","just_met"
"a11e58ccb8d185ac13d2aeb065b787e5","gifts",7,"repeating","just_met"
"a11e58ccb8d185ac13d2aeb065b787e5","coffee",6,"alternating","lower"
"a11e58ccb8d185ac13d2aeb065b787e5","groceries",3,"repeating","equal"
"a11e58ccb8d185ac13d2aeb065b787e5","concerts",2,"repeating","equal"
"a11e58ccb8d185ac13d2aeb065b787e5","fundraising",3,"repeating","higher"
"a11e58ccb8d185ac13d2aeb065b787e5","feedback",7,"alternating","higher"
"a11e58ccb8d185ac13d2aeb065b787e5","restaurant",3,"repeating","just_met"
"a11e58ccb8d185ac13d2aeb065b787e5","police",7,"alternating","equal"
"a11e58ccb8d185ac13d2aeb065b787e5","babysitting",6,"alternating","higher"
"a11e58ccb8d185ac13d2aeb065b787e5","weekend",3,"repeating","lower"
"a11e58ccb8d185ac13d2aeb065b787e5","group project",7,"alternating","just_met"
"a11e58ccb8d185ac13d2aeb065b787e5","housemates",3,"repeating","lower"
"a11e58ccb8d185ac13d2aeb065b787e5","architects",4,"repeating","higher"
"83f28b2d16183475a8b6b58e9a1590f5","meeting prep",4,"alternating","just_met"
"83f28b2d16183475a8b6b58e9a1590f5","scheduling",6,"alternating","higher"
"83f28b2d16183475a8b6b58e9a1590f5","gifts",2,"repeating","equal"
"83f28b2d16183475a8b6b58e9a1590f5","groceries",6,"alternating","equal"
"83f28b2d16183475a8b6b58e9a1590f5","fundraising",5,"repeating","higher"
"83f28b2d16183475a8b6b58e9a1590f5","weekend",1,"repeating","just_met"
"83f28b2d16183475a8b6b58e9a1590f5","concerts",2,"repeating","just_met"
"83f28b2d16183475a8b6b58e9a1590f5","babysitting",7,"alternating","higher"
"83f28b2d16183475a8b6b58e9a1590f5","architects",6,"alternating","equal"
"83f28b2d16183475a8b6b58e9a1590f5","family meals",2,"repeating","equal"
"83f28b2d16183475a8b6b58e9a1590f5","coffee",3,"repeating","higher"
"83f28b2d16183475a8b6b58e9a1590f5","police",1,"repeating","lower"
"83f28b2d16183475a8b6b58e9a1590f5","housemates",5,"alternating","lower"
"83f28b2d16183475a8b6b58e9a1590f5","feedback",2,"repeating","lower"
"83f28b2d16183475a8b6b58e9a1590f5","restaurant",7,"alternating","just_met"
"83f28b2d16183475a8b6b58e9a1590f5","group project",6,"alternating","lower"
"57e3c4a45c0b72af6912abd4e52fb928","gifts",7,"alternating","equal"
"57e3c4a45c0b72af6912abd4e52fb928","fundraising",4,"repeating","just_met"
"57e3c4a45c0b72af6912abd4e52fb928","groceries",7,"alternating","just_met"
"57e3c4a45c0b72af6912abd4e52fb928","family meals",7,"alternating","just_met"
"57e3c4a45c0b72af6912abd4e52fb928","scheduling",2,"repeating","equal"
"57e3c4a45c0b72af6912abd4e52fb928","coffee",7,"alternating","higher"
"57e3c4a45c0b72af6912abd4e52fb928","feedback",5,"repeating","just_met"
"57e3c4a45c0b72af6912abd4e52fb928","restaurant",6,"alternating","lower"
"57e3c4a45c0b72af6912abd4e52fb928","architects",2,"repeating","lower"
"57e3c4a45c0b72af6912abd4e52fb928","babysitting",5,"repeating","lower"
"57e3c4a45c0b72af6912abd4e52fb928","meeting prep",7,"alternating","equal"
"57e3c4a45c0b72af6912abd4e52fb928","concerts",1,"repeating","equal"
"57e3c4a45c0b72af6912abd4e52fb928","group project",2,"alternating","higher"
"57e3c4a45c0b72af6912abd4e52fb928","housemates",6,"alternating","lower"
"57e3c4a45c0b72af6912abd4e52fb928","weekend",5,"repeating","higher"
"57e3c4a45c0b72af6912abd4e52fb928","police",1,"repeating","higher"
"a7ee19f7b4d854bc9592d06240bbfe96","architects",6,"repeating","equal"
"a7ee19f7b4d854bc9592d06240bbfe96","weekend",6,"alternating","just_met"
"a7ee19f7b4d854bc9592d06240bbfe96","police",7,"alternating","lower"
"a7ee19f7b4d854bc9592d06240bbfe96","group project",4,"repeating","lower"
"a7ee19f7b4d854bc9592d06240bbfe96","concerts",7,"alternating","just_met"
"a7ee19f7b4d854bc9592d06240bbfe96","family meals",7,"alternating","equal"
"a7ee19f7b4d854bc9592d06240bbfe96","groceries",4,"repeating","equal"
"a7ee19f7b4d854bc9592d06240bbfe96","feedback",7,"alternating","lower"
"a7ee19f7b4d854bc9592d06240bbfe96","meeting prep",4,"repeating","just_met"
"a7ee19f7b4d854bc9592d06240bbfe96","fundraising",6,"alternating","higher"
"a7ee19f7b4d854bc9592d06240bbfe96","coffee",7,"alternating","higher"
"a7ee19f7b4d854bc9592d06240bbfe96","scheduling",3,"repeating","higher"
"a7ee19f7b4d854bc9592d06240bbfe96","babysitting",6,"repeating","higher"
"a7ee19f7b4d854bc9592d06240bbfe96","housemates",2,"repeating","lower"
"a7ee19f7b4d854bc9592d06240bbfe96","gifts",7,"alternating","equal"
"a7ee19f7b4d854bc9592d06240bbfe96","restaurant",3,"repeating","just_met"
"9c002220630533281b9185e86754f004","gifts",6,"alternating","higher"
"9c002220630533281b9185e86754f004","group project",3,"repeating","just_met"
"9c002220630533281b9185e86754f004","feedback",4,"repeating","lower"
"9c002220630533281b9185e86754f004","weekend",7,"alternating","just_met"
"9c002220630533281b9185e86754f004","concerts",5,"repeating","higher"
"9c002220630533281b9185e86754f004","restaurant",7,"alternating","equal"
"9c002220630533281b9185e86754f004","architects",3,"repeating","equal"
"9c002220630533281b9185e86754f004","scheduling",3,"repeating","higher"
"9c002220630533281b9185e86754f004","meeting prep",7,"alternating","higher"
"9c002220630533281b9185e86754f004","police",7,"alternating","just_met"
"9c002220630533281b9185e86754f004","groceries",7,"alternating","lower"
"9c002220630533281b9185e86754f004","coffee",3,"repeating","just_met"
"9c002220630533281b9185e86754f004","housemates",7,"alternating","equal"
"9c002220630533281b9185e86754f004","fundraising",2,"repeating","lower"
"9c002220630533281b9185e86754f004","family meals",7,"alternating","lower"
"9c002220630533281b9185e86754f004","babysitting",3,"repeating","equal"
"5b74bce74dac144976b69f16130883df","housemates",5,"repeating","higher"
"5b74bce74dac144976b69f16130883df","architects",4,"alternating","higher"
"5b74bce74dac144976b69f16130883df","feedback",4,"alternating","equal"
"5b74bce74dac144976b69f16130883df","restaurant",2,"repeating","higher"
"5b74bce74dac144976b69f16130883df","concerts",1,"repeating","just_met"
"5b74bce74dac144976b69f16130883df","scheduling",1,"repeating","just_met"
"5b74bce74dac144976b69f16130883df","meeting prep",7,"alternating","just_met"
"5b74bce74dac144976b69f16130883df","coffee",6,"alternating","lower"
"5b74bce74dac144976b69f16130883df","group project",3,"alternating","lower"
"5b74bce74dac144976b69f16130883df","gifts",7,"alternating","just_met"
"5b74bce74dac144976b69f16130883df","weekend",2,"repeating","lower"
"5b74bce74dac144976b69f16130883df","babysitting",6,"alternating","higher"
"5b74bce74dac144976b69f16130883df","groceries",2,"repeating","equal"
"5b74bce74dac144976b69f16130883df","fundraising",7,"alternating","equal"
"5b74bce74dac144976b69f16130883df","police",3,"repeating","lower"
"5b74bce74dac144976b69f16130883df","family meals",2,"repeating","equal"
"1aa89344aa5da460debe7b32f29a1fcf","group project",3,"alternating","just_met"
"1aa89344aa5da460debe7b32f29a1fcf","groceries",2,"repeating","lower"
"1aa89344aa5da460debe7b32f29a1fcf","meeting prep",2,"repeating","higher"
"1aa89344aa5da460debe7b32f29a1fcf","weekend",2,"repeating","just_met"
"1aa89344aa5da460debe7b32f29a1fcf","housemates",3,"repeating","equal"
"1aa89344aa5da460debe7b32f29a1fcf","family meals",3,"repeating","lower"
"1aa89344aa5da460debe7b32f29a1fcf","babysitting",6,"alternating","equal"
"1aa89344aa5da460debe7b32f29a1fcf","architects",6,"alternating","equal"
"1aa89344aa5da460debe7b32f29a1fcf","feedback",6,"alternating","lower"
"1aa89344aa5da460debe7b32f29a1fcf","restaurant",2,"repeating","equal"
"1aa89344aa5da460debe7b32f29a1fcf","concerts",6,"alternating","higher"
"1aa89344aa5da460debe7b32f29a1fcf","police",3,"repeating","just_met"
"1aa89344aa5da460debe7b32f29a1fcf","coffee",6,"alternating","just_met"
"1aa89344aa5da460debe7b32f29a1fcf","scheduling",6,"alternating","higher"
"1aa89344aa5da460debe7b32f29a1fcf","fundraising",6,"alternating","lower"
"1aa89344aa5da460debe7b32f29a1fcf","gifts",5,"repeating","higher"
"76873c6fce10df407711a6050c6ad5ed","coffee",3,"repeating","equal"
"76873c6fce10df407711a6050c6ad5ed","gifts",2,"repeating","lower"
"76873c6fce10df407711a6050c6ad5ed","babysitting",7,"alternating","equal"
"76873c6fce10df407711a6050c6ad5ed","housemates",7,"alternating","just_met"
"76873c6fce10df407711a6050c6ad5ed","fundraising",2,"repeating","equal"
"76873c6fce10df407711a6050c6ad5ed","scheduling",7,"alternating","equal"
"76873c6fce10df407711a6050c6ad5ed","weekend",7,"alternating","higher"
"76873c6fce10df407711a6050c6ad5ed","meeting prep",2,"repeating","higher"
"76873c6fce10df407711a6050c6ad5ed","restaurant",2,"repeating","higher"
"76873c6fce10df407711a6050c6ad5ed","police",1,"repeating","just_met"
"76873c6fce10df407711a6050c6ad5ed","family meals",2,"repeating","lower"
"76873c6fce10df407711a6050c6ad5ed","architects",7,"alternating","lower"
"76873c6fce10df407711a6050c6ad5ed","groceries",7,"alternating","lower"
"76873c6fce10df407711a6050c6ad5ed","group project",7,"alternating","just_met"
"76873c6fce10df407711a6050c6ad5ed","concerts",6,"alternating","higher"
"76873c6fce10df407711a6050c6ad5ed","feedback",2,"repeating","just_met"
"344fba36a826578d6957894976bcc1af","feedback",5,"alternating","higher"
"344fba36a826578d6957894976bcc1af","concerts",3,"repeating","lower"
"344fba36a826578d6957894976bcc1af","gifts",5,"alternating","lower"
"344fba36a826578d6957894976bcc1af","family meals",5,"repeating","higher"
"344fba36a826578d6957894976bcc1af","police",4,"repeating","equal"
"344fba36a826578d6957894976bcc1af","meeting prep",6,"alternating","lower"
"344fba36a826578d6957894976bcc1af","groceries",6,"repeating","higher"
"344fba36a826578d6957894976bcc1af","architects",5,"repeating","just_met"
"344fba36a826578d6957894976bcc1af","housemates",6,"alternating","just_met"
"344fba36a826578d6957894976bcc1af","coffee",7,"alternating","equal"
"344fba36a826578d6957894976bcc1af","fundraising",5,"alternating","higher"
"344fba36a826578d6957894976bcc1af","restaurant",7,"alternating","just_met"
"344fba36a826578d6957894976bcc1af","babysitting",5,"repeating","just_met"
